ticker,signal,horizon,corr,pval,n,significant
NVO,sent_momentum,5,-0.0593,0.5362,111,False
NVO,sent_momentum,7,0.1782,0.0638,109,False
NVO,volume_surge,1,0.0117,0.4479,4190,False
NVO,volume_surge,2,-0.0156,0.3139,4189,False
NVO,volume_surge,3,0.0012,0.9401,4188,False
NVO,volume_surge,5,-0.008,0.6037,4186,False
NVO,volume_surge,7,0.0129,0.4028,4181,False
OKTA,norm_sentiment,1,0.0424,0.1201,1344,False
OKTA,norm_sentiment,2,0.029,0.232,1696,False
OKTA,norm_sentiment,3,-0.0364,0.1341,1696,False
OKTA,norm_sentiment,5,-0.0128,0.5993,1694,False
OKTA,norm_sentiment,7,-0.0407,0.0944,1694,False
OKTA,sent_roll_3d,1,0.0131,0.5293,2315,False
OKTA,sent_roll_3d,2,0.0019,0.9179,2911,False
OKTA,sent_roll_3d,3,-0.0326,0.0784,2910,False
OKTA,sent_roll_3d,5,-0.0257,0.1658,2907,False
OKTA,sent_roll_3d,7,0.0044,0.8114,2906,False
OKTA,sent_roll_5d,1,-0.0052,0.7715,3146,False
OKTA,sent_roll_5d,2,-0.0047,0.7696,3930,False
OKTA,sent_roll_5d,3,-0.0305,0.0556,3929,False
OKTA,sent_roll_5d,5,-0.0251,0.1159,3925,False
OKTA,sent_roll_5d,7,-0.0014,0.929,3923,False
OKTA,sent_roll_7d,1,-0.0158,0.3611,3349,False
OKTA,sent_roll_7d,2,-0.0166,0.2831,4170,False
OKTA,sent_roll_7d,3,-0.0461,0.0029,4169,True
OKTA,sent_roll_7d,5,-0.023,0.1379,4164,False
OKTA,sent_roll_7d,7,-0.0071,0.6477,4162,False
OKTA,sent_momentum,1,0.0127,0.5722,1967,False
OKTA,sent_momentum,2,0.0133,0.5081,2472,False
OKTA,sent_momentum,3,-0.0307,0.1274,2471,False
OKTA,sent_momentum,5,-0.0018,0.9284,2468,False
OKTA,sent_momentum,7,-0.0205,0.308,2467,False
OKTA,volume_surge,1,0.0291,0.091,3366,False
OKTA,volume_surge,2,-0.0045,0.7729,4188,False
OKTA,volume_surge,3,-0.0273,0.0773,4187,False
OKTA,volume_surge,5,0.0206,0.1836,4182,False
OKTA,volume_surge,7,0.0051,0.7412,4180,False
PANW,norm_sentiment,1,-0.0539,0.4017,244,False
PANW,norm_sentiment,2,-0.0242,0.7068,244,False
PANW,norm_sentiment,3,0.1143,0.0747,244,False
PANW,norm_sentiment,5,0.1174,0.0671,244,False
PANW,norm_sentiment,7,0.0594,0.3555,244,False
PANW,sent_roll_3d,1,0.0296,0.4498,656,False
PANW,sent_roll_3d,2,0.0418,0.2851,656,False
PANW,sent_roll_3d,3,0.0289,0.4604,656,False
PANW,sent_roll_3d,5,0.1321,0.0007,656,True
PANW,sent_roll_3d,7,0.0411,0.2928,656,False
PANW,sent_roll_5d,1,0.0334,0.2816,1039,False
PANW,sent_roll_5d,2,0.0085,0.7838,1039,False
PANW,sent_roll_5d,3,0.0584,0.06,1039,False
PANW,sent_roll_5d,5,0.1169,0.0002,1039,True
PANW,sent_roll_5d,7,0.0372,0.2312,1039,False
PANW,sent_roll_7d,1,0.0345,0.1979,1392,False
PANW,sent_roll_7d,2,0.0108,0.6864,1392,False
PANW,sent_roll_7d,3,0.0843,0.0016,1392,True
PANW,sent_roll_7d,5,0.0902,0.0008,1392,True
PANW,sent_roll_7d,7,0.0371,0.1667,1392,False
PANW,sent_momentum,1,-0.0753,0.4278,113,False
PANW,sent_momentum,2,0.2363,0.0117,113,True
PANW,sent_momentum,3,0.2384,0.011,113,True
PANW,sent_momentum,5,0.077,0.4174,113,False
PANW,sent_momentum,7,0.0634,0.505,113,False
PANW,volume_surge,1,0.0252,0.1033,4189,False
PANW,volume_surge,2,-0.0073,0.6348,4188,False
PANW,volume_surge,3,-0.0192,0.2151,4187,False
PANW,volume_surge,5,-0.0141,0.3613,4182,False
PANW,volume_surge,7,0.0238,0.1246,4180,False
PLTR,norm_sentiment,1,0.1294,0.1573,121,False
PLTR,norm_sentiment,2,-0.0033,0.961,223,False
PLTR,norm_sentiment,3,0.0252,0.7087,223,False
PLTR,norm_sentiment,5,-0.0617,0.3592,223,False
PLTR,norm_sentiment,7,-0.0339,0.6148,223,False
PLTR,sent_roll_3d,1,0.043,0.4479,314,False
PLTR,sent_roll_3d,2,-0.0537,0.208,552,False
PLTR,sent_roll_3d,3,0.0132,0.7567,552,False
PLTR,sent_roll_3d,5,-0.0411,0.3347,552,False
PLTR,sent_roll_3d,7,0.0878,0.0395,551,True
PLTR,sent_roll_5d,1,-0.0226,0.6145,500,False
PLTR,sent_roll_5d,2,-0.0472,0.1647,868,False
PLTR,sent_roll_5d,3,0.0045,0.8943,868,False
PLTR,sent_roll_5d,5,-0.0258,0.4472,867,False
PLTR,sent_roll_5d,7,0.1094,0.0013,865,True
PLTR,sent_roll_7d,1,-0.0445,0.253,663,False
PLTR,sent_roll_7d,2,-0.049,0.0973,1145,False
PLTR,sent_roll_7d,3,0.0169,0.5679,1145,False
PLTR,sent_roll_7d,5,-0.0011,0.9691,1142,False
PLTR,sent_roll_7d,7,0.1134,0.0001,1140,True
PLTR,sent_momentum,1,0.2265,0.0154,114,True
PLTR,sent_momentum,2,-0.0367,0.6348,170,False
PLTR,sent_momentum,3,-0.1694,0.0272,170,True
PLTR,sent_momentum,5,0.0439,0.5695,170,False
PLTR,sent_momentum,7,0.0466,0.5461,170,False
PLTR,volume_surge,1,0.0165,0.4509,2094,False
PLTR,volume_surge,2,0.0058,0.7082,4188,False
PLTR,volume_surge,3,-0.0114,0.4599,4187,False
PLTR,volume_surge,5,0.0021,0.892,4182,False
PLTR,volume_surge,7,-0.0081,0.6021,4180,False
PM,norm_sentiment,1,-0.0605,0.4472,160,False
PM,norm_sentiment,2,0.1627,0.0398,160,True
PM,norm_sentiment,3,-0.1261,0.1121,160,False
PM,norm_sentiment,5,-0.0603,0.4485,160,False
PM,norm_sentiment,7,0.0611,0.4424,160,False
PM,sent_roll_3d,1,-0.0727,0.1188,462,False
PM,sent_roll_3d,2,0.1362,0.0034,462,True
PM,sent_roll_3d,3,-0.1079,0.0204,462,True
PM,sent_roll_3d,5,-0.023,0.6221,462,False
PM,sent_roll_3d,7,0.0781,0.0935,462,False
PM,sent_roll_5d,1,-0.0276,0.4492,753,False
PM,sent_roll_5d,2,0.036,0.324,753,False
PM,sent_roll_5d,3,-0.0776,0.0333,753,True
PM,sent_roll_5d,5,-0.0013,0.9726,753,False
PM,sent_roll_5d,7,0.1139,0.0018,751,True
PM,sent_roll_7d,1,-0.0318,0.3078,1029,False
PM,sent_roll_7d,2,0.0208,0.5049,1029,False
PM,sent_roll_7d,3,-0.0437,0.1611,1029,False
PM,sent_roll_7d,5,0.0021,0.9466,1027,False
PM,sent_roll_7d,7,0.0952,0.0023,1025,True
PM,sent_momentum,1,-0.0118,0.9139,87,False
PM,sent_momentum,2,0.0661,0.5432,87,False
PM,sent_momentum,3,-0.0459,0.673,87,False
PM,sent_momentum,5,-0.0289,0.7907,87,False
PM,sent_momentum,7,0.1569,0.1467,87,False
PM,volume_surge,1,0.0042,0.7836,4189,False
PM,volume_surge,2,0.0025,0.8701,4188,False
PM,volume_surge,3,0.0028,0.8559,4187,False
PM,volume_surge,5,-0.0283,0.0668,4182,False
PM,volume_surge,7,-0.0182,0.2394,4180,False
PYPL,norm_sentiment,1,0.0084,0.8829,312,False
PYPL,norm_sentiment,2,-0.0726,0.192,325,False
PYPL,norm_sentiment,3,-0.0276,0.6205,325,False
PYPL,norm_sentiment,5,0.0274,0.6231,325,False
PYPL,norm_sentiment,7,0.0848,0.127,325,False
PYPL,sent_roll_3d,1,-0.0446,0.2005,824,False
PYPL,sent_roll_3d,2,0.0042,0.9023,858,False
PYPL,sent_roll_3d,3,0.0168,0.6228,858,False
PYPL,sent_roll_3d,5,-0.0396,0.2472,858,False
PYPL,sent_roll_3d,7,0.054,0.1139,858,False
PYPL,sent_roll_5d,1,-0.0125,0.6528,1294,False
PYPL,sent_roll_5d,2,0.008,0.7683,1348,False
PYPL,sent_roll_5d,3,0.0147,0.5892,1348,False
PYPL,sent_roll_5d,5,-0.0228,0.4034,1348,False
PYPL,sent_roll_5d,7,0.0048,0.8616,1348,False
PYPL,sent_roll_7d,1,-0.0079,0.7454,1712,False
PYPL,sent_roll_7d,2,-0.0026,0.9125,1784,False
PYPL,sent_roll_7d,3,0.0244,0.3025,1784,False
PYPL,sent_roll_7d,5,-0.023,0.331,1784,False
PYPL,sent_roll_7d,7,-0.0023,0.9243,1784,False
PYPL,sent_momentum,1,-0.0133,0.8307,259,False
PYPL,sent_momentum,2,-0.0444,0.473,264,False
PYPL,sent_momentum,3,0.0473,0.4439,264,False
PYPL,sent_momentum,5,-0.0583,0.345,264,False
PYPL,sent_momentum,7,-0.0939,0.1281,264,False
PYPL,volume_surge,1,-0.0054,0.7333,4007,False
PYPL,volume_surge,2,0.0134,0.3856,4188,False
PYPL,volume_surge,3,-0.0177,0.2527,4187,False
PYPL,volume_surge,5,0.0128,0.4081,4182,False
PYPL,volume_surge,7,0.0232,0.1333,4180,False
QCOM,norm_sentiment,1,-0.0219,0.7251,260,False
QCOM,norm_sentiment,2,0.0928,0.1354,260,False
QCOM,norm_sentiment,3,0.0301,0.6292,260,False
QCOM,norm_sentiment,5,0.0914,0.1416,260,False
QCOM,norm_sentiment,7,-0.0674,0.2791,260,False
QCOM,sent_roll_3d,1,0.0307,0.4269,672,False
QCOM,sent_roll_3d,2,0.075,0.052,672,False
QCOM,sent_roll_3d,3,0.0336,0.3846,672,False
QCOM,sent_roll_3d,5,0.073,0.0586,672,False
QCOM,sent_roll_3d,7,-0.0577,0.1353,672,False
QCOM,sent_roll_5d,1,0.0548,0.0755,1053,False
QCOM,sent_roll_5d,2,0.0568,0.0653,1053,False
QCOM,sent_roll_5d,3,0.0387,0.2101,1053,False
QCOM,sent_roll_5d,5,0.0414,0.179,1053,False
QCOM,sent_roll_5d,7,-0.0397,0.198,1053,False
QCOM,sent_roll_7d,1,0.0704,0.0085,1396,True
QCOM,sent_roll_7d,2,0.0597,0.0257,1396,True
QCOM,sent_roll_7d,3,0.033,0.2173,1396,False
QCOM,sent_roll_7d,5,0.03,0.2629,1396,False
QCOM,sent_roll_7d,7,-0.027,0.3131,1396,False
QCOM,sent_momentum,1,-0.1012,0.1945,166,False
QCOM,sent_momentum,2,0.0056,0.9431,166,False
QCOM,sent_momentum,3,-0.0366,0.6398,166,False
QCOM,sent_momentum,5,0.0591,0.4492,166,False
QCOM,sent_momentum,7,-0.0428,0.5843,166,False
QCOM,volume_surge,1,-0.0152,0.3259,4189,False
QCOM,volume_surge,2,-0.0143,0.3539,4188,False
QCOM,volume_surge,3,0.0205,0.1858,4187,False
QCOM,volume_surge,5,-0.0155,0.3153,4182,False
QCOM,volume_surge,7,-0.0147,0.3418,4180,False
TSLA,norm_sentiment,1,0.0053,0.824,1767,False
TSLA,norm_sentiment,2,-0.0111,0.6405,1767,False
TSLA,norm_sentiment,3,-0.0151,0.5271,1767,False
TSLA,norm_sentiment,5,0.0134,0.5729,1765,False
TSLA,norm_sentiment,7,-0.0014,0.953,1765,False
TSLA,sent_roll_3d,1,0.0189,0.3041,2950,False
TSLA,sent_roll_3d,2,0.0112,0.5425,2950,False
TSLA,sent_roll_3d,3,-0.0359,0.0511,2949,False
TSLA,sent_roll_3d,5,-0.0063,0.733,2946,False
TSLA,sent_roll_3d,7,0.0079,0.667,2945,False
TSLA,sent_roll_5d,1,0.0125,0.431,3956,False
TSLA,sent_roll_5d,2,0.0061,0.7003,3955,False
TSLA,sent_roll_5d,3,-0.0355,0.0256,3954,True
TSLA,sent_roll_5d,5,-0.0127,0.4267,3950,False
TSLA,sent_roll_5d,7,0.0024,0.8825,3948,False
TSLA,sent_roll_7d,1,0.0129,0.4075,4151,False
TSLA,sent_roll_7d,2,-0.0126,0.4175,4150,False
TSLA,sent_roll_7d,3,-0.0366,0.0185,4149,True
TSLA,sent_roll_7d,5,0.0071,0.6456,4144,False
TSLA,sent_roll_7d,7,-0.0,0.9981,4142,False
TSLA,sent_momentum,1,0.0287,0.1485,2538,False
TSLA,sent_momentum,2,-0.0062,0.7543,2538,False
TSLA,sent_momentum,3,-0.0138,0.4861,2537,False
TSLA,sent_momentum,5,-0.0211,0.2887,2534,False
TSLA,sent_momentum,7,0.0137,0.4893,2533,False
TSLA,volume_surge,1,-0.0072,0.6398,4189,False
TSLA,volume_surge,2,-0.0064,0.6771,4188,False
TSLA,volume_surge,3,-0.0062,0.6873,4187,False
TSLA,volume_surge,5,-0.0226,0.1431,4182,False
TSLA,volume_surge,7,-0.0033,0.8335,4180,False
TSM,norm_sentiment,1,0.0045,0.9315,364,False
TSM,norm_sentiment,2,0.0095,0.8567,364,False
TSM,norm_sentiment,3,0.0135,0.7975,364,False
TSM,norm_sentiment,5,-0.0143,0.7852,364,False
TSM,norm_sentiment,7,-0.01,0.8495,364,False
TSM,sent_roll_3d,1,0.0128,0.6995,919,False
TSM,sent_roll_3d,2,0.0535,0.1048,919,False
TSM,sent_roll_3d,3,-0.0068,0.8373,919,False
TSM,sent_roll_3d,5,0.0209,0.5263,919,False
TSM,sent_roll_3d,7,-0.0147,0.6558,919,False
TSM,sent_roll_5d,1,0.0293,0.2697,1419,False
TSM,sent_roll_5d,2,0.0124,0.6412,1419,False
TSM,sent_roll_5d,3,0.0038,0.8862,1419,False
TSM,sent_roll_5d,5,-0.0227,0.3933,1419,False
TSM,sent_roll_5d,7,-0.0008,0.9771,1419,False
TSM,sent_roll_7d,1,0.027,0.2463,1841,False
TSM,sent_roll_7d,2,0.009,0.6997,1841,False
TSM,sent_roll_7d,3,0.0109,0.641,1841,False
TSM,sent_roll_7d,5,-0.027,0.247,1841,False
TSM,sent_roll_7d,7,-0.0169,0.4694,1841,False
TSM,sent_momentum,1,0.0335,0.5385,339,False
TSM,sent_momentum,2,0.0253,0.6421,339,False
TSM,sent_momentum,3,0.0932,0.0867,339,False
TSM,sent_momentum,5,-0.0526,0.3347,339,False
TSM,sent_momentum,7,-0.0293,0.5908,339,False
TSM,volume_surge,1,0.0161,0.2974,4190,False
TSM,volume_surge,2,0.0081,0.5991,4189,False
TSM,volume_surge,3,-0.0229,0.1382,4188,False
TSM,volume_surge,5,-0.013,0.4022,4186,False
TSM,volume_surge,7,-0.0165,0.2867,4181,False
