date,S&P_500_SPY,Buy_&_Hold,Sector_Rotation,Position_Trader,Opt_Stop_Global,Opt_Stop_Per_Sector
2020-08-18,18368.522975132433,41803.86873059833,,27335.51489205061,,
2020-08-19,18292.04510229831,41863.172803865964,,26731.221870312165,,
2020-08-20,18348.995026969933,41795.337675821,,27486.510514956786,,
2020-08-21,18414.085790856207,41475.29557056898,,27486.510514956786,,
2020-08-23,,,27486.510514956786,,,
2020-08-24,18600.679793327938,41735.45176417494,,27486.510514956786,,
2020-08-25,18665.766962231115,41918.712102551675,,27486.510514956786,,
2020-08-26,18852.900212166835,42276.33388428425,,27486.510514956786,,
2020-08-27,18894.12388329706,42318.25994619172,,27459.024004441828,,
2020-08-28,19016.169964329594,42876.02028591789,,26749.936981695497,,
2020-08-30,,,28335.946403566064,,,
2020-08-31,18947.28649327995,42615.56606302255,,25104.090906547797,12222.774516844778,4834.6611852637025
2020-09-01,19125.745049011668,42948.815098726045,,25201.67472309096,,
2020-09-02,19402.37360556214,43311.31124886278,,25657.04446488722,,
2020-09-03,18734.6558257554,42043.128906226586,,25565.96473796858,,
2020-09-04,18581.692890120965,41642.481378746874,,25227.692686744413,,
2020-09-06,,,28111.458991068826,,,
2020-09-08,18073.98601030296,40623.299929843684,,25208.167576627773,,
2020-09-09,18430.899526783305,41255.76076578439,,25130.115290822796,,
2020-09-10,18110.870536839644,40869.45873345739,,24869.897130558988,,
2020-09-11,18120.088073490722,40623.54687413289,,25292.746424232668,,
2020-09-13,,,26904.57919939483,,,
2020-09-14,18358.75900105118,41416.774522737935,,25461.88325242244,,
2020-09-15,18451.513159839968,41656.9505079941,,25377.307615128317,,
2020-09-16,18378.281556739043,41742.49734316665,,26183.973638951647,,
2020-09-17,18216.647521883704,41536.90340172278,,25598.496422178865,,
2020-09-18,18006.921600698497,41501.90632310138,,25390.325425309664,,
2020-09-20,,,27204.68473645223,,,
2020-09-21,17806.51207819943,40909.7151261816,,24811.344272384467,,
2020-09-22,17987.85920284657,41582.46265078402,,25156.128439010085,,
2020-09-23,17570.706352164285,40248.056188480885,,25149.630770007112,,
2020-09-24,17617.538196919973,40168.51793543442,,25279.73342951747,,
2020-09-25,17902.3615174315,40790.61699344783,,25331.774172290534,,
2020-09-27,,,27177.48005171578,,,
2020-09-28,18199.704366565245,41426.97731831415,,27150.302571664062,,
2020-09-29,18100.594277667606,41503.01963311655,,26126.489983187712,,
2020-09-30,18237.825567286003,41719.25519188024,,26792.938429943188,12198.328967811089,4806.8717549789835
2020-10-01,18354.91236914141,42478.75078308063,,27623.573844090628,,
2020-10-02,18180.649158679505,42181.88092711674,,28290.018160304397,,
2020-10-04,,,27840.59407153999,,,
2020-10-05,18503.041850006975,43106.869475559244,,28512.164888861753,,
2020-10-06,18240.005924532055,42704.42397413582,,28241.721801451316,,
2020-10-07,18557.500451394983,43541.14157239199,,28772.942508689022,,
2020-10-08,18721.967332927798,44042.81715723814,,30057.53891280519,,
2020-10-09,18889.164604119927,44662.49659060232,,30588.759620042896,,
2020-10-11,,,28326.68805544466,,,
2020-10-12,19193.041335025646,44960.19487353107,,29178.603009262974,,
2020-10-13,19067.783136599297,44734.97371320896,,28724.656476190194,,
2020-10-14,18947.974932542307,44350.906777740456,,29101.335030910603,,
2020-10-15,18924.559010164463,44322.402770974986,,29796.755097165373,,
2020-10-16,18913.121571453306,44260.05469406357,,29439.382694361095,,
2020-10-18,,,27692.775681684987,,,
2020-10-19,18625.573253757102,44249.15123729606,,31197.250370903825,,
2020-10-20,18700.183532874285,44073.21859996349,,31429.058436502648,,
2020-10-21,18664.789126829754,43759.0533009311,,30762.616185559727,,
2020-10-22,18767.170650342247,44160.57139122443,,32250.034578879466,,
2020-10-23,18830.89352316154,44333.90668222525,,31602.912936748628,,
2020-10-25,,,26151.958923103623,,,
2020-10-26,18482.895564752438,43228.06947501637,,29593.922781607544,,
2020-10-27,18419.17988189933,43096.39651656936,,26125.80696418052,,
2020-10-28,17789.631835085103,41927.21074759367,,25304.40874022368,,
2020-10-29,17970.43252230207,42313.29053794365,,25840.966564618404,,
2020-10-30,17783.096155821586,41250.49469798869,,24936.765957694162,12198.328967811089,7654.218326612538
2020-11-01,,,23963.77013027397,,,
2020-11-02,17982.41460095185,41696.63731989513,,24741.351019888436,,
2020-11-03,18299.91631778096,42644.32635751168,,25364.02655703734,,
2020-11-04,18708.90496185849,43311.22807033327,,26943.894912206968,,
2020-11-05,19073.772378432637,44695.43942430274,,27490.39114517746,,
2020-11-06,19069.42244888981,44931.21823003584,,28444.273687267778,,
2020-11-08,,,31847.407243694895,,,
2020-11-09,19309.035262020698,45924.530613765535,,27530.137198695957,,
2020-11-10,19280.72117517831,45363.04038455626,,25831.030682970824,,
2020-11-11,19423.9435041216,45897.575248064364,,26920.710346053216,,
2020-11-12,19235.51785776386,45444.45124082731,,27106.186875283172,,
2020-11-13,19501.82162287054,46166.71286632415,,26970.392281219294,,
2020-11-15,,,29723.758552030937,,,
2020-11-16,19745.257700521095,47053.397116424116,,27732.17521529067,,
2020-11-17,19639.060102455125,47208.58048020174,,27609.626778804766,,
2020-11-18,19402.709736481353,47064.95177256944,,27338.035063748815,,
2020-11-19,19484.396739817585,47756.14417428417,,28331.663659357637,,
2020-11-20,19350.972537294932,47824.722058484775,,28033.574575289353,,
2020-11-22,,,34097.942395268925,,,
2020-11-23,19466.96826178154,48472.62157231508,,28255.484355179222,,
2020-11-24,19780.65570154872,49429.07493866191,,28175.994775070412,,
2020-11-25,19750.161257460277,49823.976215802926,,34063.84445287366,,
2020-11-27,19805.164498786908,50672.78224761883,,33932.693985537895,,
2020-11-29,,,49853.67401642999,,,
2020-11-30,19717.479266159597,50536.7466564802,,34157.54111117659,12052.692222950014,7654.218326612538
2020-12-01,19933.147694397932,50571.378917357004,,34157.54111117659,,
2020-12-02,19975.07418472289,50927.37797942716,,34832.06645306794,,
2020-12-03,19969.63138031972,51702.01939116434,,35787.6537085748,,
2020-12-04,20141.717828518664,52574.62647353512,,36106.17744873551,,
2020-12-06,,,51309.756517799884,,,
2020-12-07,20100.328788166145,52728.61406277607,,36930.606219394234,,
2020-12-08,20159.15169902935,53337.4388232851,,36143.66332781781,,
2020-12-09,19978.34202435465,52646.29167001288,,36518.393838442964,,
2020-12-10,19971.81173756577,53600.36235493518,,36574.61263517597,,
2020-12-11,19948.390422713288,53237.507592017064,,36705.767111267916,,
2020-12-13,,,51835.9728186663,,,
2020-12-14,19859.073067761645,53258.17315243853,,37230.401050660446,,
2020-12-15,20127.56078509747,54058.84936778883,,37399.02937956614,,
2020-12-16,20159.151699029353,54329.29556762517,,38185.99632367967,,
2020-12-17,20271.877786392655,54980.28413121539,,38523.25298149107,,
2020-12-18,20190.93674204827,55224.98401444186,,39797.36397715863,,
2020-12-20,,,51510.93260817813,,,
2020-12-21,20118.742291569746,55371.29527113337,,39310.21190809223,,
2020-12-22,20084.830816051177,55569.03900809403,,39984.74526749595,,
2020-12-23,20102.881226162353,56188.59567303222,,39272.73805527848,,
2020-12-24,20181.090083355874,55909.49400382646,,39422.62945777731,,
2020-12-27,,,50265.71547087431,,,
2020-12-28,20354.4635355022,55864.84071948941,,50215.44975540344,,
2020-12-29,20315.630528128982,55326.19028262006,,43579.763736134984,,
2020-12-30,20344.61507931826,55686.64360701136,,42672.34246889222,,
2020-12-31,20447.981628198304,55579.80902886353,,40916.61879348449,15336.22004686517,7654.218326612538
2021-01-03,,,49288.79224167872,,,
2021-01-04,20169.605909864513,55254.2970701455,,40337.29185966209,,
2021-01-05,20308.517854079004,56698.44649765805,,39899.84026532782,,
2021-01-06,20429.93481307022,57319.17476015087,,40638.78090244314,,
2021-01-07,20733.47541305672,59267.26228458196,,42976.78565057287,,
2021-01-08,20851.606557500712,59528.080431087874,,44510.827134846,,
2021-01-10,,,50707.6295889082,,,
2021-01-11,20711.049908521065,60008.922939408796,,41894.97998553919,,
2021-01-12,20715.42140796245,60879.18612011226,,40683.11553661577,,
2021-01-13,20771.210153094955,61066.29319089934,,39817.07927478176,,
2021-01-14,20698.471062677807,61890.886155848995,,41342.24932208464,,
2021-01-15,20547.519520084043,60854.39631966708,,40780.65624193128,,
2021-01-17,,,50135.0602023481,,,
2021-01-19,20708.856968834185,61726.863895619696,,41046.67306723851,,
2021-01-20,20995.44362855295,62055.47446137999,,39947.129038400046,,
2021-01-21,21014.583318541376,62171.66312496318,,39338.24267503873,,
2021-01-22,20940.206713325253,62764.0392712769,,41519.5968790466,,
2021-01-24,,,52657.94185148077,,,
2021-01-25,21022.788867451705,63363.47008099819,,43378.76953756904,,
2021-01-26,20989.97745675967,63256.067278177805,,41371.80875162354,,
2021-01-27,20476.97157186222,62407.00081341,,40245.663942281506,,
2021-01-28,20653.077211159412,62524.62491524008,,52657.94185148077,,
2021-01-29,20239.61101563925,62134.32900728625,,52605.28390962929,15336.22004686517,7654.218326612538
2021-01-31,,,52657.94185148077,,,
2021-02-01,20576.511261239506,63455.09049664726,,54229.55666610044,,
2021-02-02,20867.462230433463,64888.497099480584,,55749.02352451244,,
2021-02-03,20883.87332825412,65890.16309700218,,56220.58904342169,,
2021-02-04,21121.235681968643,67262.00593990758,,58683.18185445577,,
2021-02-05,21204.36247603372,67990.21793939393,,59049.966901287924,,
2021-02-07,,,53999.376991137906,,,
2021-02-08,21357.499768348174,69652.02836805955,,61250.58056354901,,
2021-02-09,21343.27981272285,70462.31176371606,,60150.26610462385,,
2021-02-10,21333.979591460626,70688.05692967575,,59521.51716460794,,
2021-02-11,21368.433909426272,70624.8009347186,,59364.32357310845,,
2021-02-12,21473.995195484735,71227.46094059564,,59207.14523719819,,
2021-02-14,,,53843.61495817316,,,
2021-02-16,21455.39834794339,71387.77017981124,,60831.40782327652,,
2021-02-17,21460.319879798037,70676.64764654273,,58997.56903745477,,
2021-02-18,21368.982144347992,69580.16283151097,,58787.98775251495,,
2021-02-19,21331.24560681821,70858.18649876263,,61093.38188685311,,
2021-02-21,,,52198.96568957446,,,
2021-02-22,21167.174173425654,69201.22911276968,,65337.44613105427,,
2021-02-23,21192.881897525443,67597.94945558798,,66594.9440110861,,
2021-02-24,21426.411999262567,69134.64368509453,,70315.0296169556,,
2021-02-25,20910.125692292535,66682.95696304183,,66070.96537275446,,
2021-02-26,20802.38225149647,66534.98786386977,,65075.46698228127,15336.22004686517,7654.218326612538
2021-02-28,,,47647.72861362764,,,
2021-03-01,21306.63255507032,68827.70993229239,,67904.82958455828,,
2021-03-02,21140.37537195707,67825.40051431365,,47600.08088501401,,
2021-03-03,20860.353151366573,66208.792476328,,47600.08088501401,,
2021-03-04,20602.215390356196,63623.96020659623,,43272.80080455819,,
2021-03-05,20981.22726791071,64530.03663795904,,43272.80080455819,,
2021-03-07,,,47847.99120799506,,,
2021-03-08,20876.76604667878,63433.19706333698,,43272.80080455819,,
2021-03-09,21174.83508239736,66134.01801509009,,43272.80080455819,,
2021-03-10,21306.63255507032,66404.55842278112,,47816.01239873335,,
2021-03-11,21522.67126656726,68646.42986635596,,48032.810543785934,,
2021-03-12,21551.65581775654,68953.52461533395,,48032.810543785934,,
2021-03-14,,,50252.22889851526,,,
2021-03-15,21680.17646334001,70084.44245980831,,48032.810543785934,,
2021-03-16,21652.833021932798,69752.65513551461,,48032.810543785934,,
2021-03-17,21726.664987210293,70313.05439304862,,48032.810543785934,,
2021-03-18,21410.55273134672,68766.23016114587,,48032.810543785934,,
2021-03-19,21370.934220167626,69416.61395189015,,48032.810543785934,,
2021-03-21,,,48863.70225715753,,,
2021-03-22,21541.580877637723,69539.20039693639,,48032.810543785934,,
2021-03-23,21372.03608248571,67629.04729998496,,48032.810543785934,,
2021-03-24,21263.388503441693,65832.91040642929,,43273.01539898355,,
2021-03-25,21383.004375903198,66449.61139271756,,43273.01539898355,,
2021-03-26,21727.597885322994,67273.20019798921,,43272.80080455819,,
2021-03-28,,,48863.70225715753,,,
2021-03-29,21716.61700946468,65828.21896164621,,44159.89289090636,,
2021-03-30,21659.005607903902,66423.55909529,,44159.89289090636,,
2021-03-31,21746.791500057825,67658.99882444832,,48863.70225715753,15336.22004686517,7654.218326612538
2021-04-01,21981.642758081714,68790.48034959081,,48863.70225715753,,
2021-04-04,,,51141.82710074882,,,
2021-04-05,22297.147461802528,69001.19900275473,,51090.68527364807,,
2021-04-06,22283.98083622352,69255.53365091236,,51050.838651905186,,
2021-04-07,22309.765852459812,68299.29232368167,,51030.93331695333,,
2021-04-08,22415.66686442059,68917.01759038857,,51110.584616626744,,
2021-04-09,22578.63463800352,68766.38014791932,,50971.20532815137,,
2021-04-11,,,54685.63799655837,,,
2021-04-12,22586.86175681241,67903.93160719499,,51070.749978830245,,
2021-04-13,22653.805734483252,68291.53234992099,,51190.22992432695,,
2021-04-14,22576.4399008251,68071.54606345475,,51232.0419132776,,
2021-04-15,22818.964650261518,67819.38463130865,,51508.79917118141,,
2021-04-16,22895.237609059324,67829.77037544557,,51030.93331695333,,
2021-04-18,,,53786.60571688151,,,
2021-04-19,22782.74879058018,67220.20254171756,,51070.74997883024,,
2021-04-20,22615.943372545207,65567.23639256333,,51090.685273648065,,
2021-04-21,22829.938336153646,66880.88094299266,,51210.135259278795,,
2021-04-22,22621.431114237046,66686.18998184758,,50991.1226470496,,
2021-04-23,22866.697038282065,67908.0353913098,,51150.41326245003,,
2021-04-25,,,52976.194403750495,,,
2021-04-26,22914.438413760345,69058.37872086986,,51269.869240053966,,
2021-04-27,22909.49890699023,69136.20759949778,,51070.74997883024,,
2021-04-28,22902.916492946497,69366.81535480483,,51449.05919843306,,
2021-04-29,23048.871009040653,68888.96360489797,,51568.52715998338,,
2021-04-30,22897.430548746208,68207.55085560933,,51230.034602257474,15336.22004686517,6860.5551021214105
2021-05-02,,,52976.194403750495,,,
2021-05-03,22946.811236515005,67743.87188395597,,51170.312605428706,,
2021-05-04,22805.2461947777,66347.1420269209,,52923.21820934674,,
2021-05-05,22812.38223621779,65977.83155988848,,53361.54058447563,,
2021-05-06,22994.550814501734,65312.16457481134,,54728.72405073507,,
2021-05-07,23161.904467458426,66232.15275162246,,55761.93055140174,,
2021-05-09,,,52980.45817715043,,,
2021-05-10,22932.544546109464,64406.478752675146,,55480.14236703665,,
2021-05-11,22727.87496864491,64466.93860020593,,55135.738669056365,,
2021-05-12,22245.018409458942,62202.45306798665,,53852.05633410639,,
2021-05-13,22512.240692745945,62125.562300900725,,54780.90823868858,,
2021-05-14,22857.923482042996,63883.57098290422,,55208.80388142996,,
2021-05-16,,,53735.18264746718,,,
2021-05-17,22799.76204806895,64029.86626727397,,55250.542963899235,,
2021-05-18,22603.326779379466,64450.91442969479,,55240.102451689185,,
2021-05-19,22544.065280578885,64027.196638473455,,54760.031807542655,,
2021-05-20,22786.590030015304,64893.486362519536,,55156.61510020226,,
2021-05-21,22767.93746023601,64913.38356684569,,54718.28353852501,,
2021-05-23,,,54197.87177198526,,,
2021-05-24,23000.038556193565,65567.35182623297,,55720.18228238408,,
2021-05-25,22949.00777118497,65529.30714796437,,55636.69493089715,,
2021-05-26,22994.55081450173,66859.95319641473,,55219.23061381745,,
2021-05-27,23006.6173752542,67622.90730145818,,55229.675719301675,,
2021-05-28,23047.77274170566,67689.86644378098,,55208.80388142994,15336.22004686517,7416.140648580837
2021-05-30,,,56147.37321812191,,,
2021-06-01,23027.47366966966,68082.88795969306,,54916.565998306454,,
2021-06-02,23063.684136876356,68584.13476016192,,55271.4056152226,,
2021-06-03,22978.083994443125,67765.52985007699,,56091.22584490379,,
2021-06-04,23188.243111091066,68034.63860481526,,55214.23160727013,,
2021-06-06,,,58812.148263545925,,,
2021-06-07,23165.751099368186,68772.54940868817,,55323.85353836242,,
2021-06-08,23170.685213663663,69409.56586120948,,55543.10867388421,,
2021-06-09,23136.11405874748,69141.88023199959,,56474.910119284956,,
2021-06-10,23243.661572964964,69264.44193012222,,56146.040568229015,,
2021-06-11,23282.072169824725,69513.3923755289,,57260.55650545412,,
2021-06-13,,,58812.148263545925,,,
2021-06-14,23334.19942467676,69522.90975100097,,57552.88541281262,,
2021-06-15,23291.393960985508,68580.42951210275,,57918.30312312413,,
2021-06-16,23161.354435045145,68536.3714416393,,57607.70013613784,,
2021-06-17,23153.675551157976,68630.47452378733,,57479.80412541776,,
2021-06-18,22841.32724259303,67815.33869380558,,57607.70013613784,,
2021-06-20,,,62774.76538060379,,,
2021-06-21,23168.314322313665,68329.4061319611,,59105.90034774409,,
2021-06-22,23292.17946479138,68629.65353490647,,59836.73576836712,,
2021-06-23,23264.10624181624,68872.57651096,,58429.879650446295,,
2021-06-24,23401.729384591803,69801.32096787538,,59544.3955876714,,
2021-06-25,23484.852583673786,69751.76687653245,,59507.85494397397,,
2021-06-27,,,62774.76538060379,,,
2021-06-28,23532.200308503358,70070.66787226596,,58868.38616371081,,
2021-06-29,23544.861838957764,69995.26599517165,,57808.677434252786,,
2021-06-30,23564.680980750818,70305.07145845413,,57680.77766575364,15336.22004686517,7310.094816890861
2021-07-01,23695.144714696187,70187.13872575521,,58594.32006264288,,
2021-07-02,23876.256367950726,69802.33841613504,,62774.76538060379,,
2021-07-04,,,64220.73472544022,,,
2021-07-06,23832.7696549633,69240.15180059164,,64156.51399071478,,
2021-07-07,23916.994716363362,68262.4645947898,,62182.133481104574,,
2021-07-08,23722.12326531944,67965.11327836502,,61097.73616775691,,
2021-07-09,23975.344886949806,69083.67002633378,,62277.17886488603,,
2021-07-11,,,64412.83105859511,,,
2021-07-12,24061.221843081217,69269.68680198544,,61421.76237488737,,
2021-07-13,23979.204101300405,68303.29195204358,,59922.61682015005,,
2021-07-14,24014.97957555282,67208.51949307146,,58998.07093560648,,
2021-07-15,23932.96722624665,66959.31466085059,,58894.38287076336,,
2021-07-16,23745.239006609,66036.0683064146,,58371.627232991166,,
2021-07-18,,,60726.93949432164,,,
2021-07-19,23394.571773253167,65496.78775491813,,57555.08874483013,,
2021-07-20,23729.825516596717,66796.6759966987,,58112.40707088337,,
2021-07-21,23921.952198048948,68224.51680832605,,60173.19430119618,,
2021-07-22,23972.04469247021,67569.1840257253,,59823.24808684636,,
2021-07-23,24218.671317616023,68804.87210319232,,60829.87734257027,,
2021-07-25,,,58971.46848473898,,,
2021-07-26,24278.123350520542,68601.94153939,,59983.09951565046,,
2021-07-27,24167.476960876684,67534.22655710124,,58989.428254544815,,
2021-07-28,24157.561997505516,68912.51838523438,,59836.21009944746,,
2021-07-29,24257.757771297314,69315.44789402926,,60760.755983991025,,
2021-07-30,24139.950175331713,68889.0904997133,,59313.45446167527,15336.22004686517,7310.094816890861
2021-08-01,,,59163.94161954019,,,
2021-08-02,24089.300458531,69079.48502764294,,59382.57582025451,,
2021-08-03,24285.28096185919,69166.96140405402,,58220.414467265924,,
2021-08-04,24165.825066145335,69253.90253285386,,59104.77767792065,,
2021-08-05,24318.86349642472,70358.57710877371,,60687.16538041313,,
2021-08-06,24359.04641994946,70199.97872087998,,61414.22719896191,,
2021-08-08,,,59460.24836651347,,,
2021-08-09,24339.2308731395,70367.36856560626,,58848.16664904358,,
2021-08-10,24369.50602325925,70149.46620202316,,58805.40781567425,,
2021-08-11,24430.06531095649,70147.99139499354,,59917.36545301682,,
2021-08-12,24503.275344158854,70394.78717363917,,59746.29281540023,,
2021-08-13,24547.86751444745,69619.34086103323,,57650.67891024925,,
2021-08-15,,,59105.88947096847,,,
2021-08-16,24605.673045095264,68909.4963353179,,58035.578873947416,,
2021-08-17,24444.37873614224,68070.3398481707,,56495.95414972863,,
2021-08-18,24176.831106885296,67876.14544922956,,56538.725417811045,,
2021-08-19,24214.26746332679,66980.21723654839,,55897.206135427106,,
2021-08-20,24406.940582209194,67798.41155788412,,56880.86654813987,,
2021-08-22,,,59391.23012796311,,,
2021-08-23,24621.634770029268,69004.38706651871,,58035.57887394742,,
2021-08-24,24660.719426219017,69927.36356091764,,58677.09815633137,,
2021-08-25,24712.471005337804,70053.33438948376,,59361.376272084635,,
2021-08-26,24566.586591413972,69515.15699592713,,59446.910518440745,,
2021-08-27,24786.234665936536,70618.16810112736,,62483.40942331772,,
2021-08-29,,,70204.2778313651,,,
2021-08-30,24895.23455332369,70540.21353270496,,61585.2998365785,,
2021-08-31,24858.353621770104,70818.41594112272,,61499.76144531803,15336.22004686517,7310.094816890861
2021-09-01,24871.559792163134,71141.11220452051,,62226.81082915373,,
2021-09-02,24948.086197269015,71742.38902049618,,70134.07355353374,,
2021-09-03,24942.026853265354,71767.7943871853,,70758.96599177284,,
2021-09-05,,,74025.58456202853,,,
2021-09-07,24852.846107671252,71801.91608417507,,70855.11797299043,,
2021-09-08,24822.567362568407,70665.33898198989,,69845.65019903834,,
2021-09-09,24716.321232230675,70950.8833198779,,68691.96143665072,,
2021-09-10,24521.440793729016,70189.16913203217,,68355.47838612524,,
2021-09-12,,,70735.52035437404,,,
2021-09-13,24584.203806062415,69991.20000654015,,69797.58119182041,,
2021-09-14,24451.53275249779,69093.62213153155,,68067.05968722378,,
2021-09-15,24655.765539516527,70022.56774230406,,68884.24212111633,,
2021-09-16,24616.680883326782,70336.35778131592,,69605.29119616696,,
2021-09-17,24376.88652354968,70371.28682648444,,69509.15318173112,,
2021-09-19,,,69576.55083133311,,,
2021-09-20,23970.425152586704,68502.29076857671,,67442.148626609,,
2021-09-21,23947.780354082362,68740.59492501437,,67538.28664104485,,
2021-09-22,24181.387747955992,69499.90622035234,,69413.01982288918,,
2021-09-23,24475.191336234442,70420.97614713701,,70326.34027121757,,
2021-09-24,24515.50907162517,70222.41208256276,,69989.85722069211,,
2021-09-26,,,69917.78648175186,,,
2021-09-27,24445.372748967526,70500.3769809744,,72201.06879746799,,
2021-09-28,23952.748620717222,68467.72326805252,,72104.93543862605,,
2021-09-29,23993.064558616406,67593.39271566924,,73306.67924144985,,
2021-09-30,23699.816395225862,67633.48384612227,,72825.98451367668,15336.22004686517,7310.094816890861
2021-10-01,23981.47073814069,68248.09757397506,,74844.91540598695,,
2021-10-03,,,67571.49068070434,,,
2021-10-04,23672.201532595107,67010.30366952585,,67571.49068070434,,
2021-10-05,23918.511799228712,67670.33774688203,,67571.49068070434,,
2021-10-06,24017.918474231545,67579.29525357575,,67571.49068070434,,
2021-10-07,24225.566495188854,68401.22023909686,,67571.49068070434,,
2021-10-08,24181.387747955985,68076.42012684922,,67503.91919002363,,
2021-10-10,,,69723.97856215069,,,
2021-10-11,24006.321058772744,67359.65428428692,,65765.39288435405,,
2021-10-12,23947.228524177546,68327.65131331133,,63891.04256630145,,
2021-10-13,24033.380496515594,68722.75788235645,,63483.570529152465,,
2021-10-14,24437.63814284241,69509.1546726473,,63184.75880995371,,
2021-10-15,24623.752215071192,69493.44891065401,,61717.86944861182,,
2021-10-17,,,76617.44318087824,,,
2021-10-18,24696.647687252902,69691.89449220695,,62559.97721734256,,
2021-10-19,24887.181791194827,70195.11674300753,,63211.92250438648,,
2021-10-20,24984.931178991676,70131.0482920393,,54383.43926255981,,
2021-10-21,25050.099235014455,70565.17356053252,,54546.43250959471,,
2021-10-22,25024.143457081234,69778.14217067645,,54682.25098175857,,
2021-10-24,,,74426.41611730415,,,
2021-10-25,25158.345973443575,70537.69818139485,,54166.13524731677,,
2021-10-26,25180.983581981727,70112.25130359986,,54437.777731863614,,
2021-10-27,25069.429459106825,68959.50190892491,,51341.005762144945,,
2021-10-28,25311.321491518833,70331.39050274326,,52210.27168508931,,
2021-10-29,25362.677622497366,70344.1130695075,,52128.78614201013,15336.22004686517,9949.894417299914
2021-10-31,,,76203.65261604944,,,
2021-11-01,25406.302742333875,71699.3487223806,,53269.700089720485,,
2021-11-02,25509.02938422332,71873.546008316,,52346.106777910565,,
2021-11-03,25664.764051822644,72787.4757172561,,52889.39174700429,,
2021-11-04,25785.711865520192,72803.7764910112,,52672.07665132297,,
2021-11-05,25875.178412270205,73010.7431530333,,53459.84595074988,,
2021-11-07,,,75424.53953464562,,,
2021-11-08,25897.27317836128,73830.19877798395,,75349.11499511097,,
2021-11-09,25811.673035928045,73296.82462348099,,74310.1271541858,,
2021-11-10,25604.016027513004,71895.42431053225,,72729.05698862633,,
2021-11-11,25612.30246354293,72816.8219154086,,74400.46327065633,,
2021-11-12,25805.59391951737,73303.72641542809,,75032.88608681523,,
2021-11-14,,,82070.13990074595,,,
2021-11-15,25814.430387960565,73005.08461671055,,75846.00738623962,,
2021-11-16,25916.599807470557,73041.42543614966,,75620.11459441442,,
2021-11-17,25853.64086855858,72289.06249297873,,75484.61916981677,,
2021-11-18,25941.44833061106,71357.91295588863,,72774.22067180755,,
2021-11-19,25895.05866877584,70847.56662172113,,71690.06039759303,,
2021-11-21,,,81546.00622233005,,,
2021-11-22,25822.163196594134,69699.18083678545,,72909.73359662149,,
2021-11-23,25856.398220591094,69028.84497992469,,74174.59672915557,,
2021-11-24,25925.436275913748,69519.37086713672,,74129.41992081216,,
2021-11-26,25347.219195196405,68300.20354224181,,69070.0155162706,,
2021-11-28,,,75810.18384423033,,,
2021-11-29,25658.13849798179,68280.58112607546,,69024.82995781905,,
2021-11-30,25158.896005856826,66762.12475765627,,64417.15426122499,15336.22004686517,9949.894417299914
2021-12-01,24879.448982561247,64729.77712132511,,63016.78257893102,,
2021-12-02,25260.511797970456,65528.04459886993,,66226.37912156466,,
2021-12-03,25040.709139174884,63871.80538303488,,67582.56275773539,,
2021-12-05,,,76741.46397072889,,,
2021-12-06,25337.27726945204,64452.64551242572,,69209.96912096723,,
2021-12-07,25861.37547468369,66616.53595565993,,70701.75755808741,,
2021-12-08,25929.85091515225,67410.12912701839,,76664.72250675816,,
2021-12-09,25754.786023460547,65891.56594347885,,75398.05843882264,,
2021-12-10,25997.23348076046,65490.37408121443,,75065.8172548756,,
2021-12-12,,,73906.25748232429,,,
2021-12-13,25766.935268824163,64327.042846314806,,74401.33488698151,,
2021-12-14,25589.659462530122,63780.417523724325,,72407.8798620446,,
2021-12-15,25989.4970771438,64832.61295476061,,72044.49230479856,,
2021-12-16,25760.309714983316,63581.80503948391,,70933.56010335802,,
2021-12-17,25486.147316834806,64232.29703164045,,69220.43828062138,,
2021-12-19,,,73906.25748232429,,,
2021-12-20,25215.14311133371,63279.06322984887,,67372.34619983754,,
2021-12-21,25662.936002919712,65465.696607570884,,68410.60088982889,,
2021-12-22,25919.533313674638,65779.05574744489,,69583.82583786742,,
2021-12-23,26080.806052729105,66381.9363250146,,69334.6469302208,,
2021-12-26,,,82712.0791302059,,,
2021-12-27,26449.902966912454,66448.233371173,,70237.93136216493,,
2021-12-28,26428.29172604742,65766.88605051511,,70757.05870716061,,
2021-12-29,26462.10074454783,65480.496622985745,,70445.57913166135,,
2021-12-30,26388.944636091866,66162.99187335631,,69531.91785612065,,
2021-12-31,26322.4392463584,65794.11133856456,,69230.8230454726,15336.22004686517,8054.795883093461
2022-01-02,,,83955.35431983278,,,
2022-01-03,26474.843162121833,66759.84975092146,,69168.53029887461,,
2022-01-04,26465.9743388308,65885.77495793933,,70559.78778126078,,
2022-01-05,25957.771351345928,63414.01586686558,,68514.4247745771,,
2022-01-06,25933.384783532903,63546.70490762242,,67725.35691348703,,
2022-01-07,25830.857663205137,62861.87752766553,,83871.39896551296,,
2022-01-09,,,74973.87997945286,,,
2022-01-10,25798.714919368445,62873.33918856232,,87496.15810590242,,
2022-01-11,26033.693799292145,63968.69402909859,,90172.9076536601,,
2022-01-12,26104.07997327477,63718.591748260966,,89726.7836154035,,
2022-01-13,25744.400117304172,62478.6235531136,,89503.71627805717,,
2022-01-14,25754.92982278428,62618.7544811,,90228.6744879967,,
2022-01-16,,,77760.94669545876,,,
2022-01-18,25298.823532795155,60538.90559307033,,86492.38167893408,,
2022-01-19,25036.129130714093,59997.443007003974,,86659.67686372579,,
