ticker,signal,horizon,corr,pval,n,significant
IQST,volume_surge,21,0.0264,0.0887,4164,False
COST,volume_surge,2,-0.0264,0.0879,4192,False
AMSF,volume_surge,3,-0.0263,0.0882,4203,False
BPOP,volume_surge,5,0.0263,0.0887,4193,False
LENZ,volume_surge,10,0.0263,0.0886,4179,False
MTSI,volume_surge,2,-0.0262,0.0903,4192,False
ATRO,volume_surge,3,0.0262,0.0898,4198,False
AFYA,volume_surge,5,-0.0262,0.0897,4195,False
PCTTU,volume_surge,5,0.0262,0.0897,4190,False
NVEC,volume_surge,10,-0.0262,0.0906,4179,False
STBA,volume_surge,3,-0.0262,0.0894,4191,False
PRPO,volume_surge,2,-0.0261,0.0916,4192,False
ARQQ,volume_surge,7,0.0261,0.0914,4196,False
FLGT,volume_surge,10,-0.0261,0.0917,4179,False
IMXI,volume_surge,5,0.026,0.0925,4186,False
PGY,volume_surge,21,-0.026,0.0935,4164,False
XOMA,volume_surge,2,0.026,0.0927,4192,False
CENN,volume_surge,5,-0.026,0.092,4186,False
PGNY,volume_surge,7,-0.026,0.0923,4184,False
GGAL,volume_surge,2,0.0259,0.0939,4192,False
VIR,volume_surge,21,-0.0259,0.0945,4164,False
SFNC,volume_surge,2,0.0259,0.0937,4192,False
SLDB,volume_surge,3,-0.0259,0.0938,4191,False
ALCO,volume_surge,1,-0.0259,0.0937,4203,False
CCOI,volume_surge,21,-0.0259,0.0953,4164,False
CFFI,volume_surge,21,-0.0258,0.0965,4164,False
XELB,volume_surge,5,-0.0258,0.0954,4186,False
MLTX,volume_surge,10,-0.0257,0.0962,4179,False
PLXS,volume_surge,2,-0.0256,0.0979,4192,False
BIAF,volume_surge,1,-0.0256,0.3382,1401,False
XPON,volume_surge,5,0.0256,0.0971,4186,False
SSRM,volume_surge,3,0.0256,0.0976,4191,False
RTB,volume_surge,10,-0.0256,0.0983,4179,False
RPRX,volume_surge,7,-0.0255,0.0985,4184,False
AQMS,volume_surge,2,0.0255,0.0981,4204,False
NERV,volume_surge,1,-0.0255,0.0986,4193,False
ATRC,volume_surge,21,0.0254,0.1005,4171,False
FEMY,volume_surge,2,-0.0253,0.1021,4192,False
TRUP,volume_surge,7,0.0253,0.1012,4184,False
THRM,volume_surge,1,0.0253,0.1008,4193,False
VCYT,volume_surge,5,0.0253,0.1016,4186,False
PLUR,volume_surge,3,0.0253,0.1019,4191,False
NATR,volume_surge,2,-0.0252,0.1028,4192,False
CHDN,volume_surge,10,0.0251,0.1051,4179,False
LIFE,volume_surge,3,-0.025,0.1059,4191,False
UCTT,volume_surge,5,-0.025,0.106,4186,False
CLRB,volume_surge,10,-0.0249,0.1069,4179,False
ASTE,volume_surge,2,0.0249,0.107,4204,False
SHC,volume_surge,1,-0.0249,0.26,2043,False
MRBK,volume_surge,21,0.0249,0.1082,4164,False
STOK,volume_surge,5,0.0248,0.1091,4186,False
EDBL,volume_surge,7,-0.0248,0.1093,4184,False
XENE,volume_surge,21,0.0248,0.1095,4164,False
IMTE,volume_surge,2,-0.0247,0.1096,4192,False
KEQU,volume_surge,1,0.0247,0.1099,4193,False
LGIH,volume_surge,5,0.0246,0.1122,4186,False
ONCO,volume_surge,5,-0.0246,0.1122,4186,False
LFUS,volume_surge,2,0.0245,0.1126,4192,False
INTA,volume_surge,7,0.0245,0.1126,4184,False
AVNW,volume_surge,21,-0.0243,0.1166,4171,False
GNTX,volume_surge,2,-0.0243,0.1162,4192,False
QFIN,volume_surge,3,0.0243,0.1161,4191,False
QRVO,volume_surge,1,-0.0242,0.1176,4192,False
ZD,volume_surge,1,-0.0242,0.1177,4193,False
STRR,volume_surge,5,0.0242,0.1178,4186,False
JBHT,volume_surge,5,-0.0242,0.1178,4186,False
GPRE,volume_surge,21,0.0241,0.1206,4164,False
UONEK,volume_surge,5,0.0239,0.1218,4186,False
IPAR,volume_surge,3,0.0239,0.1219,4191,False
UFCS,volume_surge,3,-0.0239,0.1219,4191,False
IRTC,volume_surge,10,-0.0239,0.122,4179,False
PULM,volume_surge,1,0.0239,0.1217,4193,False
PFBC,volume_surge,5,-0.0239,0.1214,4186,False
COLL,volume_surge,2,-0.0238,0.1241,4192,False
PTGX,volume_surge,2,0.0238,0.1232,4192,False
FSBC,volume_surge,7,-0.0238,0.1234,4184,False
ELE,volume_surge,1,0.0238,0.2702,2151,False
GEHC,volume_surge,10,0.0238,0.1234,4179,False
PLMR,volume_surge,3,-0.0237,0.1243,4191,False
EWBC,volume_surge,3,-0.0237,0.1253,4191,False
IMCR,volume_surge,7,0.0236,0.127,4184,False
HYPD,volume_surge,5,0.0236,0.1264,4186,False
BCYC,volume_surge,7,-0.0236,0.126,4192,False
WIMI,volume_surge,1,0.0235,0.2622,2276,False
EUDA,volume_surge,21,-0.0234,0.131,4164,False
UONE,volume_surge,5,0.0233,0.1319,4186,False
NTCT,volume_surge,5,-0.0233,0.1323,4186,False
QTRX,volume_surge,2,0.0233,0.1321,4192,False
SITM,volume_surge,7,-0.0232,0.1336,4184,False
OBTC,volume_surge,10,0.0232,0.1344,4179,False
RKDA,volume_surge,1,-0.0231,0.1404,4059,False
MBRX,volume_surge,1,-0.0231,0.1613,3675,False
MGRC,volume_surge,2,0.0231,0.1342,4192,False
TCRT,volume_surge,2,0.023,0.1368,4192,False
VMAR,volume_surge,5,-0.023,0.136,4186,False
CULP,volume_surge,5,0.0229,0.1381,4186,False
VIVK,volume_surge,10,-0.0229,0.1381,4179,False
LNTH,volume_surge,10,0.0227,0.143,4179,False
AEP,volume_surge,5,-0.0227,0.1417,4195,False
ANY,volume_surge,2,-0.0227,0.1406,4204,False
TWG,volume_surge,7,-0.0227,0.1426,4184,False
DLPN,volume_surge,5,-0.0227,0.1415,4186,False
PRHI,volume_surge,10,-0.0226,0.1443,4179,False
TARS,volume_surge,1,0.0226,0.3039,2078,False
JZXN,volume_surge,21,-0.0226,0.1451,4164,False
UPC,volume_surge,3,0.0225,0.1454,4191,False
CISS,volume_surge,7,-0.0225,0.145,4184,False
ELPW,volume_surge,2,0.0224,0.1476,4192,False
MGEE,volume_surge,3,-0.0224,0.1468,4191,False
JAKK,volume_surge,5,-0.0224,0.148,4186,False
ENTG,volume_surge,2,-0.0223,0.1486,4192,False
CACC,volume_surge,3,0.0223,0.1477,4198,False
AMAL,volume_surge,3,0.0223,0.1488,4203,False
PRSO,volume_surge,10,-0.0222,0.1513,4179,False
CREG,volume_surge,1,0.0221,0.1526,4193,False
FBIO,volume_surge,5,-0.0221,0.1522,4186,False
VITL,volume_surge,10,-0.0221,0.1541,4179,False
KURA,volume_surge,3,0.0221,0.153,4191,False
BTSG,volume_surge,3,-0.022,0.1549,4198,False
FXNC,volume_surge,1,-0.022,0.1552,4193,False
STKH,volume_surge,2,-0.022,0.1547,4192,False
CENX,volume_surge,7,0.0219,0.1572,4184,False
RVMD,volume_surge,1,-0.0219,0.2906,2324,False
SBRA,volume_surge,1,-0.0218,0.159,4193,False
HYFM,volume_surge,10,-0.0218,0.1584,4179,False
SLNH,volume_surge,5,-0.0217,0.1606,4186,False
FOXA,volume_surge,10,-0.0217,0.1606,4179,False
CLNN,volume_surge,1,0.0217,0.2513,2807,False
HIND,volume_surge,10,0.0217,0.1603,4179,False
IESC,volume_surge,2,0.0216,0.1629,4192,False
VNOM,volume_surge,1,-0.0216,0.1622,4193,False
HSIC,volume_surge,3,0.0216,0.1616,4191,False
ODFL,volume_surge,7,0.0216,0.1617,4184,False
CORZ,volume_surge,3,-0.0215,0.1644,4191,False
PAYX,volume_surge,1,0.0215,0.1649,4193,False
HRMY,volume_surge,2,-0.0213,0.168,4192,False
AUUD,volume_surge,1,0.0213,0.345,1962,False
BBIO,volume_surge,1,-0.0212,0.283,2563,False
HBT,volume_surge,5,-0.0212,0.1704,4186,False
STRA,volume_surge,5,-0.0212,0.1709,4186,False
HCM,volume_surge,5,-0.0211,0.1721,4186,False
RDVT,volume_surge,5,0.021,0.1739,4186,False
TTMI,volume_surge,5,0.021,0.1751,4186,False
ASPS,volume_surge,1,-0.021,0.174,4203,False
ATHE,volume_surge,21,-0.021,0.176,4171,False
FRPH,volume_surge,1,-0.0209,0.1763,4193,False
PFG,volume_surge,5,-0.0209,0.1754,4186,False
PCRX,volume_surge,2,0.0209,0.1762,4192,False
SILC,volume_surge,2,-0.0209,0.1751,4192,False
PODD,volume_surge,10,-0.0208,0.1791,4179,False
MIDD,volume_surge,7,-0.0208,0.1784,4184,False
MLKN,volume_surge,1,-0.0208,0.1787,4193,False
TSAT,volume_surge,3,0.0208,0.1788,4191,False
WWD,volume_surge,1,0.0208,0.1784,4193,False
LSTA,volume_surge,3,0.0207,0.1811,4191,False
GURE,volume_surge,2,-0.0207,0.1804,4192,False
RCKT,volume_surge,10,0.0207,0.1804,4179,False
HERZ,volume_surge,5,0.0206,0.1829,4186,False
POLA,volume_surge,5,0.0204,0.1869,4186,False
SLP,volume_surge,2,0.0204,0.1875,4192,False
GNLN,volume_surge,2,-0.0204,0.1873,4192,False
INVA,volume_surge,1,-0.0204,0.1875,4193,False
QTTB,volume_surge,7,-0.0203,0.1895,4184,False
FINW,volume_surge,7,0.0203,0.1896,4184,False
CDT,volume_surge,5,0.0203,0.1886,4186,False
USAU,volume_surge,1,-0.0202,0.1902,4193,False
RILYP,volume_surge,3,0.0202,0.1913,4191,False
RGS,volume_surge,3,0.0202,0.191,4191,False
VRA,volume_surge,2,0.0202,0.1921,4192,False
ITRI,volume_surge,10,0.0202,0.1925,4179,False
ZUMZ,volume_surge,1,0.0201,0.194,4193,False
ELDN,volume_surge,1,0.0201,0.194,4193,False
ADUS,volume_surge,3,0.0201,0.1922,4203,False
VRNS,volume_surge,2,0.0201,0.1928,4192,False
VICR,volume_surge,3,-0.0201,0.1925,4191,False
ALRM,volume_surge,1,-0.0201,0.2013,4027,False
BNAI,volume_surge,7,0.0201,0.1937,4192,False
MATW,volume_surge,5,-0.02,0.196,4186,False
ZSTK,volume_surge,1,0.02,0.3879,1871,False
LMNR,volume_surge,5,0.02,0.1963,4186,False
AEIS,volume_surge,3,0.02,0.1955,4203,False
PEGA,volume_surge,10,0.0199,0.1973,4179,False
PCTY,volume_surge,5,0.0199,0.1987,4186,False
MYGN,volume_surge,10,0.0199,0.1994,4179,False
SLNG,volume_surge,21,0.0199,0.199,4164,False
TZOO,volume_surge,1,0.0199,0.1979,4193,False
FTDR,volume_surge,5,-0.0199,0.1975,4186,False
CGNX,volume_surge,1,-0.0199,0.1967,4193,False
DGNX,volume_surge,21,-0.0198,0.2006,4164,False
ERIE,volume_surge,21,-0.0198,0.2007,4164,False
MANH,volume_surge,1,-0.0198,0.2008,4193,False
UBSI,volume_surge,21,-0.0198,0.2014,4164,False
CCD,volume_surge,7,0.0198,0.2002,4184,False
CLRO,volume_surge,21,-0.0197,0.2045,4164,False
ATRA,volume_surge,5,0.0197,0.2024,4193,False
AGIO,volume_surge,5,-0.0197,0.2016,4195,False
WNW,volume_surge,10,-0.0197,0.2028,4179,False
DIOD,volume_surge,1,0.0196,0.2045,4193,False
IBG,volume_surge,7,0.0196,0.2041,4184,False
PFIS,volume_surge,7,0.0196,0.206,4184,False
PCAR,volume_surge,1,0.0195,0.206,4193,False
ASST,volume_surge,7,-0.0195,0.2076,4196,False
CMTL,volume_surge,5,-0.0195,0.2071,4186,False
NSIT,volume_surge,5,-0.0194,0.2097,4186,False
CYTK,volume_surge,7,-0.0194,0.2103,4184,False
XTIA,volume_surge,10,-0.0194,0.211,4179,False
ARVN,volume_surge,3,-0.0194,0.2097,4203,False
FER,volume_surge,2,-0.0193,0.2119,4192,False
FSV,volume_surge,10,0.0193,0.2134,4179,False
RMBS,volume_surge,2,0.0193,0.2121,4192,False
EMBC,volume_surge,10,0.0193,0.2131,4179,False
PAGP,volume_surge,21,0.0192,0.2144,4164,False
DTSS,volume_surge,1,0.0192,0.2908,3034,False
LVO,volume_surge,7,-0.0191,0.216,4184,False
HELE,volume_surge,21,0.019,0.2194,4164,False
SUPN,volume_surge,21,-0.019,0.2195,4164,False
WRLD,volume_surge,10,0.019,0.2205,4179,False
RBCAA,volume_surge,3,0.019,0.2181,4191,False
BTCT,volume_surge,1,-0.0189,0.3162,2816,False
EFOI,volume_surge,1,0.0189,0.22,4193,False
TRMK,volume_surge,10,-0.0189,0.2215,4179,False
FRHC,volume_surge,10,0.0188,0.2231,4179,False
MNPR,volume_surge,7,0.0188,0.2236,4184,False
GMAB,volume_surge,21,-0.0188,0.2247,4164,False
SMTC,volume_surge,7,-0.0186,0.2282,4184,False
BLMN,volume_surge,5,0.0186,0.2281,4193,False
CTNT,volume_surge,3,-0.0185,0.2306,4191,False
URGN,volume_surge,2,-0.0184,0.2338,4192,False
NXST,volume_surge,21,-0.0184,0.2353,4164,False
RYM,volume_surge,1,0.0182,0.419,1974,False
WMG,volume_surge,10,0.0182,0.2395,4179,False
BLBD,volume_surge,5,0.0181,0.241,4193,False
MLAB,volume_surge,10,0.0181,0.2425,4179,False
DBVT,volume_surge,2,0.018,0.243,4192,False
WTFC,volume_surge,10,0.018,0.2443,4179,False
MRTN,volume_surge,5,-0.018,0.2435,4186,False
FAST,volume_surge,5,0.018,0.2443,4186,False
BBGI,volume_surge,5,-0.0179,0.2455,4193,False
ADTN,volume_surge,1,-0.0179,0.2471,4203,False
CTSH,volume_surge,10,-0.0179,0.2481,4179,False
COLB,volume_surge,7,-0.0179,0.2468,4184,False
PMCB,volume_surge,1,-0.0178,0.2501,4193,False
ACHV,volume_surge,1,-0.0178,0.2497,4203,False
FHB,volume_surge,7,0.0177,0.2514,4184,False
RLAY,volume_surge,1,0.0177,0.4093,2170,False
DLTH,volume_surge,2,0.0177,0.2532,4192,False
GDHG,volume_surge,3,0.0176,0.2553,4191,False
ACGL,volume_surge,5,0.0176,0.2538,4195,False
SKYW,volume_surge,3,-0.0176,0.2552,4191,False
LECO,volume_surge,3,0.0176,0.2539,4191,False
ITIC,volume_surge,7,0.0175,0.2566,4184,False
BNC,volume_surge,5,0.0175,0.2583,4193,False
ONC,volume_surge,21,0.0175,0.2583,4164,False
PNTG,volume_surge,1,-0.0174,0.3879,2459,False
CDLX,volume_surge,7,0.0174,0.261,4184,False
RCAT,volume_surge,10,0.0174,0.2614,4179,False
SCSC,volume_surge,2,0.0174,0.2598,4192,False
TRST,volume_surge,5,0.0174,0.2607,4186,False
SNGX,volume_surge,7,-0.0173,0.2639,4184,False
SKYT,volume_surge,1,0.0173,0.4514,1891,False
FCFS,volume_surge,2,0.0173,0.2633,4192,False
MBAI,volume_surge,5,0.0172,0.2667,4186,False
KRNT,volume_surge,2,-0.0172,0.266,4192,False
CCSI,volume_surge,10,-0.0171,0.2683,4179,False
OVBC,volume_surge,3,0.0171,0.2688,4191,False
LANDO,volume_surge,7,0.0171,0.2677,4184,False
SDOT,volume_surge,1,0.017,0.414,2324,False
KALA,volume_surge,2,0.017,0.2698,4192,False
GDYN,volume_surge,21,-0.017,0.2732,4164,False
ASTC,volume_surge,1,0.0169,0.2745,4203,False
HLNE,volume_surge,5,-0.0168,0.2779,4186,False
BANF,volume_surge,10,-0.0168,0.2761,4187,False
WPRT,volume_surge,5,-0.0167,0.2809,4186,False
FLXS,volume_surge,7,0.0166,0.2841,4184,False
TXRH,volume_surge,2,0.0166,0.283,4192,False
IPW,volume_surge,5,-0.0165,0.2862,4186,False
BOKF,volume_surge,5,-0.0164,0.288,4193,False
EDSA,volume_surge,3,-0.0164,0.288,4191,False
TANH,volume_surge,5,-0.0164,0.2886,4186,False
DOGZ,volume_surge,21,-0.0164,0.2897,4164,False
CASH,volume_surge,7,0.0164,0.2893,4184,False
NATH,volume_surge,21,0.0163,0.2942,4164,False
TARA,volume_surge,7,-0.0163,0.2926,4184,False
APPN,volume_surge,1,-0.0163,0.3483,3328,False
VTRS,volume_surge,2,-0.0163,0.2906,4192,False
SPSC,volume_surge,1,0.0163,0.2924,4193,False
TITN,volume_surge,2,-0.0162,0.2931,4192,False
ELAB,volume_surge,5,-0.0162,0.2959,4186,False
MCFT,volume_surge,1,-0.0162,0.3058,3996,False
CWD,volume_surge,1,-0.0161,0.5871,1134,False
LONA,volume_surge,10,-0.0161,0.2992,4179,False
FIVN,volume_surge,3,0.016,0.3006,4191,False
UVSP,volume_surge,3,0.0159,0.3022,4191,False
CAPR,volume_surge,21,-0.0159,0.3036,4164,False
PALI,volume_surge,2,0.0159,0.3033,4192,False
IMNN,volume_surge,1,-0.0159,0.3044,4193,False
MDGL,volume_surge,2,-0.0158,0.3071,4192,False
BJRI,volume_surge,10,-0.0157,0.3088,4187,False
SMSI,volume_surge,2,-0.0157,0.3089,4192,False
CLLS,volume_surge,1,0.0156,0.3182,4111,False
ADPT,volume_surge,1,-0.0155,0.4312,2565,False
BDRX,volume_surge,3,-0.0154,0.3198,4198,False
BMRN,volume_surge,1,-0.0153,0.3222,4201,False
CRMT,volume_surge,1,0.0153,0.3206,4193,False
BLKB,volume_surge,21,-0.0151,0.3293,4171,False
KLIC,volume_surge,7,-0.0151,0.3276,4184,False
FCCO,volume_surge,1,-0.0151,0.3284,4193,False
EFSC,volume_surge,2,-0.0151,0.3285,4192,False
CHR,volume_surge,21,-0.0151,0.3286,4164,False
SCHL,volume_surge,2,0.015,0.3319,4192,False
IOSP,volume_surge,5,0.015,0.3322,4186,False
AGEN,volume_surge,21,0.015,0.3321,4175,False
MMYT,volume_surge,1,0.015,0.3323,4193,False
IDXX,volume_surge,21,0.0149,0.3373,4164,False
SPRC,volume_surge,21,0.0149,0.3374,4164,False
CRAI,volume_surge,3,-0.0147,0.3411,4191,False
MEOH,volume_surge,10,-0.0147,0.3409,4179,False
GCTK,volume_surge,1,-0.0146,0.3441,4193,False
CEVA,volume_surge,10,0.0146,0.3444,4179,False
FORR,volume_surge,21,-0.0146,0.3454,4164,False
ESPR,volume_surge,21,-0.0146,0.3452,4164,False
SAIA,volume_surge,5,0.0145,0.3476,4186,False
MRKR,volume_surge,3,-0.0143,0.3549,4191,False
PGC,volume_surge,21,-0.0142,0.3585,4164,False
FWONK,volume_surge,5,0.0142,0.3583,4186,False
SBFM,volume_surge,1,-0.0142,0.5704,1591,False
GLPI,volume_surge,2,-0.0142,0.3576,4192,False
SGC,volume_surge,1,-0.0142,0.3578,4193,False
AVT,volume_surge,1,-0.0142,0.3585,4201,False
MTVA,volume_surge,2,-0.014,0.3632,4192,False
IRDM,volume_surge,2,-0.0138,0.3703,4192,False
HDL,volume_surge,7,0.0137,0.3762,4184,False
ALLR,volume_surge,10,-0.0137,0.3758,4189,False
PECO,volume_surge,3,-0.0136,0.3783,4191,False
TXG,volume_surge,3,0.0135,0.3829,4191,False
HWC,volume_surge,5,-0.0135,0.3836,4186,False
CTXR,volume_surge,21,-0.0135,0.3831,4164,False
GT,volume_surge,2,-0.0134,0.3848,4192,False
IIIV,volume_surge,10,0.0134,0.3865,4179,False
PEBO,volume_surge,3,-0.0134,0.3843,4191,False
PRDO,volume_surge,7,0.0133,0.39,4184,False
AIRT,volume_surge,7,0.0132,0.3929,4196,False
OLOX,volume_surge,3,0.0132,0.3918,4191,False
ENTA,volume_surge,21,0.0131,0.3992,4164,False
PMTS,volume_surge,1,-0.0131,0.4131,3913,False
ZCMD,volume_surge,21,-0.013,0.4024,4164,False
CSGP,volume_surge,21,0.0129,0.4044,4164,False
VSEE,volume_surge,2,0.0129,0.4028,4192,False
UTHR,volume_surge,5,-0.0128,0.4087,4186,False
IXHL,volume_surge,21,-0.0127,0.413,4164,False
QURE,volume_surge,10,0.0127,0.4113,4179,False
WFRD,volume_surge,3,-0.0126,0.416,4191,False
CHA,roll_21d,2,-0.0126,0.8519,223,False
HURA,volume_surge,5,-0.0123,0.4272,4186,False
GTBP,volume_surge,1,-0.0122,0.5022,3012,False
GYRE,volume_surge,1,-0.012,0.4357,4193,False
MGPI,volume_surge,5,0.012,0.4359,4186,False
BRZE,volume_surge,1,0.012,0.6211,1689,False
IVDA,volume_surge,1,-0.0118,0.4448,4193,False
SRRK,volume_surge,2,-0.0116,0.4521,4192,False
FCUV,volume_surge,2,-0.0116,0.4529,4192,False
DRVN,volume_surge,2,-0.0116,0.4513,4192,False
CELZ,volume_surge,7,0.0115,0.4572,4184,False
INTS,volume_surge,21,-0.0115,0.4579,4164,False
OPCH,volume_surge,2,0.0114,0.4606,4192,False
GLMD,volume_surge,3,0.0113,0.4654,4191,False
ALRS,volume_surge,7,0.0113,0.4657,4196,False
GABC,volume_surge,2,0.0113,0.4638,4192,False
CDZIP,volume_surge,10,-0.0113,0.4656,4179,False
SYBT,volume_surge,7,0.0111,0.4727,4184,False
ALGM,volume_surge,5,-0.0109,0.4786,4195,False
VSA,volume_surge,1,0.0109,0.4812,4193,False
CIVB,volume_surge,5,-0.0109,0.4814,4186,False
WLFC,volume_surge,5,0.0107,0.4892,4186,False
ESEA,volume_surge,3,-0.0107,0.4867,4191,False
AIMD,volume_surge,1,-0.0107,0.632,2004,False
PXLW,volume_surge,1,0.0106,0.4906,4193,False
ACHC,volume_surge,10,0.0105,0.4954,4189,False
AUC,volume_surge,10,-0.0104,0.5027,4187,False
OBT,volume_surge,21,0.0102,0.5105,4164,False
KUST,volume_surge,7,-0.0101,0.5138,4184,False
KG,volume_surge,3,0.0101,0.5144,4191,False
NVVE,volume_surge,21,-0.0101,0.5151,4164,False
SPCB,volume_surge,1,-0.01,0.5179,4193,False
LSTR,volume_surge,3,0.01,0.5192,4191,False
QUIK,volume_surge,21,0.0099,0.524,4164,False
SOWG,volume_surge,10,-0.0099,0.5205,4179,False
ERNA,volume_surge,1,-0.0098,0.5244,4193,False
TPST,volume_surge,1,-0.0098,0.5249,4193,False
NTRP,volume_surge,21,-0.0095,0.5416,4164,False
VRSK,volume_surge,2,-0.0094,0.541,4192,False
WKSP,volume_surge,1,0.0094,0.5441,4193,False
IPWR,volume_surge,2,-0.0093,0.5485,4192,False
GMM,volume_surge,5,0.0092,0.5515,4186,False
AEHL,volume_surge,2,0.0091,0.5571,4204,False
TCOM,volume_surge,2,0.009,0.5602,4192,False
SGRY,volume_surge,10,-0.009,0.5625,4179,False
IMUX,volume_surge,2,-0.0089,0.5635,4192,False
HUBG,volume_surge,5,0.0089,0.5659,4186,False
BNTC,volume_surge,3,-0.0089,0.5637,4198,False
EFSI,volume_surge,7,-0.0088,0.5705,4184,False
SLGL,volume_surge,5,0.0086,0.5785,4186,False
CREX,volume_surge,7,0.0084,0.5864,4184,False
KPRX,volume_surge,5,-0.0084,0.5856,4186,False
BELFB,volume_surge,10,-0.0081,0.5992,4187,False
GIII,volume_surge,7,-0.0081,0.6007,4184,False
CRIS,volume_surge,10,0.0081,0.5997,4179,False
DRCT,volume_surge,2,-0.008,0.6039,4192,False
VRCA,volume_surge,21,0.0077,0.6199,4164,False
CVLT,volume_surge,3,0.0077,0.617,4191,False
ABTC,volume_surge,1,-0.0076,0.6751,3051,False
WSFS,volume_surge,7,0.0075,0.6295,4184,False
PHIO,volume_surge,3,-0.0073,0.6381,4191,False
GLBS,volume_surge,3,-0.0072,0.6413,4191,False
AMBR,volume_surge,7,-0.0072,0.6417,4196,False
BCAL,volume_surge,3,-0.0071,0.6462,4198,False
TECX,volume_surge,7,-0.007,0.6487,4184,False
ORKA,volume_surge,10,-0.007,0.6511,4179,False
ENLT,volume_surge,3,0.007,0.6517,4191,False
ATXG,volume_surge,1,-0.0069,0.7017,3041,False
EZPW,volume_surge,7,0.0068,0.6603,4184,False
TDIC,volume_surge,5,-0.0067,0.6628,4186,False
BOXL,volume_surge,10,-0.0062,0.6905,4187,False
OLB,volume_surge,5,-0.0061,0.6925,4186,False
DRIO,volume_surge,10,0.0058,0.7086,4179,False
VANI,volume_surge,1,0.0057,0.7111,4193,False
INDV,volume_surge,10,0.0051,0.7408,4179,False
SOBR,volume_surge,1,-0.0051,0.7422,4193,False
CYCN,volume_surge,2,0.0051,0.7393,4192,False
CHSN,volume_surge,21,0.0049,0.7506,4164,False
ABVX,volume_surge,3,-0.0048,0.7558,4203,False
SPRB,volume_surge,3,0.0041,0.7907,4191,False
AYTU,volume_surge,7,-0.0039,0.803,4192,False
THRY,volume_surge,21,0.0039,0.8008,4164,False
INHD,volume_surge,2,-0.0034,0.824,4193,False
QH,volume_surge,3,-0.0033,0.8331,4191,False
MAYS,volume_surge,2,-0.0029,0.8514,4192,False
LNZA,volume_surge,2,0.0027,0.8596,4192,False
RJET,volume_surge,7,0.0025,0.8716,4184,False
ASBP,volume_surge,5,-0.0024,0.8745,4195,False
BCTX,volume_surge,21,-0.0024,0.8785,4171,False
PIII,volume_surge,1,-0.0022,0.9218,1906,False
HAO,volume_surge,21,-0.0016,0.9184,4164,False
OCS,volume_surge,1,-0.0015,0.9484,1864,False
SUIS,volume_surge,7,0.0013,0.9323,4184,False
MRDN,volume_surge,10,0.0012,0.9396,4179,False
ANGH,volume_surge,21,-0.0011,0.9422,4175,False
ALP,volume_surge,7,0.0009,0.9543,4196,False
VBIO,volume_surge,5,-0.0008,0.9582,4186,False
RAPP,volume_surge,3,-0.0008,0.9612,4191,False
BCAX,volume_surge,2,0.0008,0.961,4202,False
SOLS,volume_surge,10,-0.0005,0.9754,4179,False
CBC,volume_surge,2,0.0003,0.9862,4192,False
CAI,volume_surge,3,-0.0003,0.9861,4198,False
RMSG,volume_surge,7,0.0002,0.9876,4184,False
APC,volume_surge,5,0.0002,0.9902,4195,False
CHRD,volume_surge,1,-0.0001,0.9972,4193,False
OPI,volume_surge,2,-0.0001,0.9962,4192,False
TMUSL,volume_surge,3,0.0001,0.9967,4191,False
ABVC,volume_surge,1,-0.0001,0.997,4203,False
NXTT,volume_surge,21,-0.0,1.0,4164,False
MSAI,volume_surge,21,0.0,1.0,4164,False
HMH,volume_surge,21,0.0,1.0,4164,False
MBNKO,volume_surge,2,-0.0,1.0,4192,False
GLBE,volume_surge,2,-0.0,1.0,4192,False
XE,volume_surge,21,-0.0,1.0,4164,False
CBK,volume_surge,21,-0.0,1.0,4164,False
PBM,volume_surge,2,0.0,1.0,4192,False
TSUI,volume_surge,2,0.0,1.0,4192,False
TTAN,volume_surge,2,-0.0,1.0,4192,False
CDTG,volume_surge,2,0.0,1.0,4192,False
ADAMI,volume_surge,2,-0.0,1.0,4204,False
SWMR,volume_surge,2,0.0,1.0,4192,False
STI,volume_surge,2,-0.0,0.9995,4192,False
INKT,volume_surge,21,-0.0,1.0,4164,False
ADXN,volume_surge,21,-0.0,1.0,4175,False
FRVO,volume_surge,2,0.0,1.0,4192,False
ANPA,volume_surge,2,0.0,1.0,4204,False
OKUR,volume_surge,21,0.0,1.0,4164,False
TRAX,volume_surge,5,0.0,1.0,4186,False
TLX,volume_surge,21,0.0,1.0,4164,False
BRUN,volume_surge,7,-0.0,1.0,4192,False
TRINI,volume_surge,2,0.0,1.0,4192,False
TDOG,volume_surge,2,0.0,1.0,4192,False
UMBFO,volume_surge,2,-0.0,1.0,4192,False
SLXN,volume_surge,2,0.0,1.0,4192,False
CDNL,volume_surge,21,0.0,1.0,4164,False
KROS,volume_surge,21,-0.0,1.0,4164,False
SGP,volume_surge,21,0.0,1.0,4164,False
JCAP,volume_surge,3,-0.0,1.0,4191,False
NCEL,volume_surge,10,0.0,1.0,4179,False
COGT,volume_surge,2,-0.0,1.0,4192,False
NCI,volume_surge,2,0.0,1.0,4192,False
PHAR,volume_surge,21,0.0,1.0,4164,False
LANDP,volume_surge,21,0.0,1.0,4164,False
BITA,volume_surge,3,-0.0,1.0,4198,False
LBRX,volume_surge,21,0.0,1.0,4164,False
ARGX,volume_surge,2,-0.0,1.0,4204,False
LILAP,volume_surge,10,0.0,1.0,4179,False
AUGO,volume_surge,5,0.0,1.0,4193,False
