ticker,signal,horizon,corr,pval,n,significant
IPST,volume_surge,2,0.0325,0.0351,4192,True
IPST,volume_surge,3,-0.0067,0.6658,4191,False
IPST,volume_surge,5,0.0324,0.0361,4186,True
IPST,volume_surge,7,0.0166,0.2845,4184,False
IPST,volume_surge,10,0.0026,0.8672,4179,False
IPST,volume_surge,21,0.0209,0.1785,4164,False
IPW,volume_surge,1,-0.016,0.488,1870,False
IPW,volume_surge,2,0.0007,0.9635,4192,False
IPW,volume_surge,3,0.0032,0.8339,4191,False
IPW,volume_surge,5,-0.0165,0.2862,4186,False
IPW,volume_surge,7,-0.0113,0.4632,4184,False
IPW,volume_surge,10,-0.0106,0.4947,4179,False
IPW,volume_surge,21,0.0145,0.3506,4164,False
IPWR,adaptive_sentiment,1,-0.065,0.6309,57,False
IPWR,adaptive_sentiment,2,0.1018,0.4511,57,False
IPWR,adaptive_sentiment,3,0.0053,0.9688,57,False
IPWR,adaptive_sentiment,5,-0.1385,0.3041,57,False
IPWR,adaptive_sentiment,7,0.0685,0.6128,57,False
IPWR,adaptive_sentiment,10,0.1565,0.2451,57,False
IPWR,adaptive_sentiment,21,0.0025,0.985,57,False
IPWR,roll_21d,1,-0.0614,0.6325,63,False
IPWR,roll_21d,2,0.1007,0.4321,63,False
IPWR,roll_21d,3,0.0294,0.8189,63,False
IPWR,roll_21d,5,-0.1445,0.2584,63,False
IPWR,roll_21d,7,0.1655,0.1949,63,False
IPWR,roll_21d,10,0.0364,0.777,63,False
IPWR,roll_21d,21,-0.0418,0.7452,63,False
IPWR,volume_surge,1,0.0067,0.6624,4193,False
IPWR,volume_surge,2,-0.0093,0.5485,4192,False
IPWR,volume_surge,3,0.0004,0.9803,4191,False
IPWR,volume_surge,5,-0.0024,0.8769,4186,False
IPWR,volume_surge,7,-0.0029,0.8522,4184,False
IPWR,volume_surge,10,-0.001,0.949,4179,False
IPWR,volume_surge,21,0.0038,0.8045,4164,False
IPX,volume_surge,1,0.0575,0.0279,1465,True
IPX,volume_surge,2,0.0072,0.6413,4192,False
IPX,volume_surge,3,-0.0082,0.5954,4191,False
IPX,volume_surge,5,-0.0371,0.0163,4186,True
IPX,volume_surge,7,-0.0143,0.3565,4184,False
IPX,volume_surge,10,0.0073,0.6388,4179,False
IPX,volume_surge,21,0.0018,0.9051,4164,False
IQ,adaptive_sentiment,1,0.033,0.56,314,False
IQ,adaptive_sentiment,2,-0.0351,0.5232,333,False
IQ,adaptive_sentiment,3,0.0137,0.8029,333,False
IQ,adaptive_sentiment,5,-0.0061,0.9119,333,False
IQ,adaptive_sentiment,7,-0.079,0.1501,333,False
IQ,adaptive_sentiment,10,-0.069,0.2095,333,False
IQ,adaptive_sentiment,21,0.0232,0.6738,333,False
IQ,roll_3d,1,0.0096,0.943,58,False
IQ,roll_3d,2,0.0464,0.7224,61,False
IQ,roll_3d,3,-0.0193,0.8824,61,False
IQ,roll_3d,5,0.1639,0.2068,61,False
IQ,roll_3d,7,-0.0101,0.9386,61,False
IQ,roll_3d,10,-0.0029,0.982,61,False
IQ,roll_3d,21,0.1035,0.4274,61,False
IQ,roll_5d,1,0.0356,0.7307,96,False
IQ,roll_5d,2,0.0644,0.5221,101,False
IQ,roll_5d,3,-0.0258,0.7982,101,False
IQ,roll_5d,5,0.0715,0.4775,101,False
IQ,roll_5d,7,0.0255,0.8005,101,False
IQ,roll_5d,10,-0.0202,0.8413,101,False
IQ,roll_5d,21,0.0582,0.5633,101,False
IQ,roll_7d,1,0.0605,0.4904,132,False
IQ,roll_7d,2,0.0665,0.4369,139,False
IQ,roll_7d,3,0.025,0.7702,139,False
IQ,roll_7d,5,0.0567,0.5077,139,False
IQ,roll_7d,7,-0.0493,0.5642,139,False
IQ,roll_7d,10,-0.0426,0.6184,139,False
IQ,roll_7d,21,0.0574,0.5018,139,False
IQ,roll_21d,1,0.0251,0.6434,342,False
IQ,roll_21d,2,-0.048,0.3623,363,False
IQ,roll_21d,3,0.0002,0.9966,363,False
IQ,roll_21d,5,-0.0104,0.8437,363,False
IQ,roll_21d,7,-0.0422,0.4228,363,False
IQ,roll_21d,10,-0.0885,0.0921,363,False
IQ,roll_21d,21,0.0481,0.3611,363,False
IQ,volume_surge,1,0.0049,0.7879,3010,False
IQ,volume_surge,2,-0.0291,0.0597,4192,False
IQ,volume_surge,3,0.0234,0.1306,4191,False
IQ,volume_surge,5,0.0179,0.2458,4186,False
IQ,volume_surge,7,-0.0079,0.6076,4184,False
IQ,volume_surge,10,0.0061,0.692,4179,False
IQ,volume_surge,21,0.0044,0.7782,4164,False
IQST,volume_surge,1,0.0057,0.7583,2908,False
IQST,volume_surge,2,0.0028,0.8562,4192,False
IQST,volume_surge,3,0.0153,0.3216,4191,False
IQST,volume_surge,5,-0.0052,0.7371,4186,False
IQST,volume_surge,7,0.0086,0.5795,4184,False
IQST,volume_surge,10,-0.0105,0.4992,4179,False
IQST,volume_surge,21,0.0264,0.0887,4164,False
IRD,volume_surge,1,-0.051,0.0009,4193,True
IRD,volume_surge,2,0.0148,0.3369,4192,False
IRD,volume_surge,3,0.012,0.4371,4191,False
IRD,volume_surge,5,-0.0258,0.0952,4186,False
IRD,volume_surge,7,0.0065,0.6757,4184,False
IRD,volume_surge,10,0.0174,0.2597,4179,False
IRD,volume_surge,21,-0.0144,0.3539,4164,False
IRDM,adaptive_sentiment,1,0.0518,0.5838,114,False
IRDM,adaptive_sentiment,2,0.1545,0.1008,114,False
IRDM,adaptive_sentiment,3,0.0063,0.9466,114,False
IRDM,adaptive_sentiment,5,0.0561,0.5533,114,False
IRDM,adaptive_sentiment,7,-0.0197,0.835,114,False
IRDM,adaptive_sentiment,10,0.0564,0.5515,114,False
IRDM,adaptive_sentiment,21,-0.1714,0.0682,114,False
IRDM,roll_21d,1,0.0168,0.852,126,False
IRDM,roll_21d,2,0.1211,0.1767,126,False
IRDM,roll_21d,3,0.0456,0.6122,126,False
IRDM,roll_21d,5,0.0682,0.4479,126,False
IRDM,roll_21d,7,-0.031,0.7303,126,False
IRDM,roll_21d,10,0.0512,0.5693,126,False
IRDM,roll_21d,21,-0.1456,0.1037,126,False
IRDM,volume_surge,1,-0.0136,0.3789,4193,False
IRDM,volume_surge,2,-0.0138,0.3703,4192,False
IRDM,volume_surge,3,-0.0111,0.4739,4191,False
IRDM,volume_surge,5,-0.0044,0.7767,4186,False
IRDM,volume_surge,7,-0.011,0.477,4184,False
IRDM,volume_surge,10,0.0074,0.6324,4179,False
IRDM,volume_surge,21,0.0017,0.9115,4164,False
IREN,adaptive_sentiment,1,-0.0214,0.7716,186,False
IREN,adaptive_sentiment,2,-0.1015,0.168,186,False
IREN,adaptive_sentiment,3,-0.1202,0.1022,186,False
IREN,adaptive_sentiment,5,0.0284,0.7002,186,False
IREN,adaptive_sentiment,7,-0.1065,0.1478,186,False
IREN,adaptive_sentiment,10,-0.1149,0.1185,186,False
IREN,adaptive_sentiment,21,-0.0623,0.3985,186,False
IREN,roll_5d,1,-0.0262,0.8396,62,False
IREN,roll_5d,2,-0.246,0.054,62,False
IREN,roll_5d,3,-0.1548,0.2297,62,False
IREN,roll_5d,5,0.1361,0.2915,62,False
IREN,roll_5d,7,0.1058,0.4132,62,False
IREN,roll_5d,10,0.1039,0.4216,62,False
IREN,roll_5d,21,-0.0888,0.4925,62,False
IREN,roll_7d,1,-0.0677,0.5479,81,False
IREN,roll_7d,2,-0.2034,0.0686,81,False
IREN,roll_7d,3,-0.0982,0.3833,81,False
IREN,roll_7d,5,0.1198,0.2868,81,False
IREN,roll_7d,7,-0.0333,0.7682,81,False
IREN,roll_7d,10,0.0569,0.6138,81,False
IREN,roll_7d,21,-0.2328,0.0365,81,True
IREN,roll_21d,1,-0.0507,0.4683,207,False
IREN,roll_21d,2,-0.118,0.0905,207,False
IREN,roll_21d,3,-0.1293,0.0634,207,False
IREN,roll_21d,5,0.0062,0.9289,207,False
IREN,roll_21d,7,-0.0614,0.3798,207,False
IREN,roll_21d,10,-0.1255,0.0717,207,False
IREN,roll_21d,21,-0.0475,0.4979,206,False
IREN,volume_surge,1,0.0398,0.1027,1681,False
IREN,volume_surge,2,0.0272,0.0787,4192,False
IREN,volume_surge,3,0.0053,0.7332,4191,False
IREN,volume_surge,5,-0.0201,0.1924,4186,False
IREN,volume_surge,7,-0.0261,0.0915,4184,False
IREN,volume_surge,10,-0.0126,0.4157,4179,False
IREN,volume_surge,21,-0.0127,0.4108,4164,False
IRON,norm_sentiment,1,-0.1664,0.0366,158,True
IRON,norm_sentiment,2,-0.0113,0.8397,321,False
IRON,norm_sentiment,3,0.0707,0.2066,321,False
IRON,norm_sentiment,5,-0.0471,0.4006,321,False
IRON,norm_sentiment,7,0.0263,0.6386,321,False
IRON,norm_sentiment,10,-0.043,0.4439,320,False
IRON,norm_sentiment,21,-0.0891,0.1132,317,False
IRON,adaptive_sentiment,1,-0.0424,0.0884,1614,False
IRON,adaptive_sentiment,2,0.003,0.8649,3147,False
IRON,adaptive_sentiment,3,-0.0193,0.2794,3146,False
IRON,adaptive_sentiment,5,0.0243,0.1737,3141,False
IRON,adaptive_sentiment,7,-0.03,0.0929,3139,False
IRON,adaptive_sentiment,10,-0.0176,0.3243,3134,False
IRON,adaptive_sentiment,21,-0.0204,0.2536,3119,False
IRON,roll_3d,1,-0.0613,0.2126,415,False
IRON,roll_3d,2,0.008,0.8153,847,False
IRON,roll_3d,3,-0.0318,0.3556,847,False
IRON,roll_3d,5,0.0033,0.9236,847,False
IRON,roll_3d,7,0.0319,0.3534,847,False
IRON,roll_3d,10,0.0093,0.7877,844,False
IRON,roll_3d,21,-0.0234,0.4989,838,False
IRON,roll_5d,1,-0.1056,0.0071,648,True
IRON,roll_5d,2,0.0211,0.4455,1314,False
IRON,roll_5d,3,-0.015,0.5876,1314,False
IRON,roll_5d,5,0.0099,0.7196,1314,False
IRON,roll_5d,7,-0.002,0.9423,1312,False
IRON,roll_5d,10,0.0114,0.6807,1309,False
IRON,roll_5d,21,-0.0253,0.3622,1301,False
IRON,roll_7d,1,-0.069,0.0449,846,True
IRON,roll_7d,2,0.0137,0.5695,1716,False
IRON,roll_7d,3,-0.0103,0.6696,1716,False
IRON,roll_7d,5,0.0354,0.1428,1714,False
IRON,roll_7d,7,-0.0098,0.6841,1712,False
IRON,roll_7d,10,0.0351,0.1465,1709,False
IRON,roll_7d,21,-0.0231,0.342,1699,False
IRON,roll_21d,1,-0.0256,0.2882,1721,False
IRON,roll_21d,2,0.0045,0.7962,3350,False
IRON,roll_21d,3,-0.0374,0.0305,3349,True
IRON,roll_21d,5,0.0091,0.5993,3344,False
IRON,roll_21d,7,-0.0279,0.1063,3342,False
IRON,roll_21d,10,-0.0238,0.1696,3337,False
IRON,roll_21d,21,-0.021,0.2259,3322,False
IRON,sent_momentum,1,0.3067,0.0037,88,True
IRON,sent_momentum,2,-0.0205,0.7776,193,False
IRON,sent_momentum,3,-0.013,0.8571,193,False
IRON,sent_momentum,5,0.0195,0.7873,193,False
IRON,sent_momentum,7,0.0002,0.9981,193,False
IRON,sent_momentum,10,0.0333,0.6459,193,False
IRON,sent_momentum,21,0.1181,0.1019,193,False
IRON,volume_surge,1,0.0286,0.1862,2143,False
IRON,volume_surge,2,0.0219,0.1557,4192,False
IRON,volume_surge,3,0.0234,0.1291,4191,False
IRON,volume_surge,5,-0.0079,0.6081,4186,False
IRON,volume_surge,7,0.0018,0.9096,4184,False
IRON,volume_surge,10,-0.0074,0.6312,4179,False
IRON,volume_surge,21,-0.0166,0.2829,4164,False
IRTC,adaptive_sentiment,1,0.1906,0.1555,57,False
IRTC,adaptive_sentiment,2,0.1981,0.1397,57,False
IRTC,adaptive_sentiment,3,0.1515,0.2605,57,False
IRTC,adaptive_sentiment,5,0.0683,0.6137,57,False
IRTC,adaptive_sentiment,7,0.1795,0.1815,57,False
IRTC,adaptive_sentiment,10,0.0653,0.6295,57,False
IRTC,adaptive_sentiment,21,-0.0749,0.5795,57,False
IRTC,roll_21d,1,0.15,0.2405,63,False
IRTC,roll_21d,2,0.075,0.559,63,False
IRTC,roll_21d,3,0.1164,0.3635,63,False
IRTC,roll_21d,5,0.1309,0.3067,63,False
IRTC,roll_21d,7,0.1558,0.2228,63,False
IRTC,roll_21d,10,0.0471,0.7142,63,False
IRTC,roll_21d,21,-0.15,0.2407,63,False
IRTC,volume_surge,1,-0.0053,0.7548,3535,False
IRTC,volume_surge,2,0.0022,0.8879,4192,False
IRTC,volume_surge,3,0.0006,0.9697,4191,False
IRTC,volume_surge,5,-0.0131,0.3954,4186,False
IRTC,volume_surge,7,-0.0145,0.3492,4184,False
IRTC,volume_surge,10,-0.0239,0.122,4179,False
IRTC,volume_surge,21,-0.0013,0.9342,4164,False
ISBA,volume_surge,1,-0.0046,0.7667,4193,False
ISBA,volume_surge,2,0.0069,0.6532,4192,False
ISBA,volume_surge,3,0.0063,0.6822,4191,False
ISBA,volume_surge,5,0.0116,0.453,4186,False
ISBA,volume_surge,7,0.0089,0.5645,4184,False
ISBA,volume_surge,10,-0.0054,0.729,4179,False
ISBA,volume_surge,21,0.0503,0.0012,4164,True
ISPC,adaptive_sentiment,1,-0.0926,0.2891,133,False
ISPC,adaptive_sentiment,2,-0.1881,0.0075,201,True
ISPC,adaptive_sentiment,3,-0.0098,0.8903,201,False
ISPC,adaptive_sentiment,5,-0.0598,0.3987,201,False
ISPC,adaptive_sentiment,7,-0.2175,0.0019,201,True
ISPC,adaptive_sentiment,10,0.1124,0.1123,201,False
ISPC,adaptive_sentiment,21,0.1432,0.0426,201,True
ISPC,roll_5d,2,-0.0945,0.4766,59,False
ISPC,roll_5d,3,0.2399,0.0672,59,False
ISPC,roll_5d,5,-0.0186,0.8889,59,False
ISPC,roll_5d,7,-0.346,0.0073,59,True
ISPC,roll_5d,10,-0.1591,0.2287,59,False
ISPC,roll_5d,21,0.137,0.301,59,False
ISPC,roll_7d,2,-0.1714,0.1261,81,False
ISPC,roll_7d,3,0.1106,0.3258,81,False
ISPC,roll_7d,5,-0.0517,0.6466,81,False
ISPC,roll_7d,7,-0.4181,0.0001,81,True
ISPC,roll_7d,10,0.0006,0.9957,81,False
ISPC,roll_7d,21,0.2044,0.0672,81,False
ISPC,roll_21d,1,-0.0888,0.2847,147,False
ISPC,roll_21d,2,-0.2145,0.0013,222,True
ISPC,roll_21d,3,0.0047,0.944,222,False
ISPC,roll_21d,5,-0.0535,0.4279,222,False
ISPC,roll_21d,7,-0.2013,0.0026,222,True
ISPC,roll_21d,10,0.1397,0.0376,222,True
ISPC,roll_21d,21,0.1284,0.0562,222,False
ISPC,volume_surge,1,-0.025,0.2847,1834,False
ISPC,volume_surge,2,0.0203,0.1889,4192,False
ISPC,volume_surge,3,-0.0133,0.3902,4191,False
ISPC,volume_surge,5,-0.0269,0.0814,4186,False
ISPC,volume_surge,7,-0.0081,0.5995,4184,False
ISPC,volume_surge,10,0.0021,0.8904,4179,False
ISPC,volume_surge,21,-0.0074,0.6337,4164,False
ISRG,adaptive_sentiment,1,-0.0646,0.1722,448,False
ISRG,adaptive_sentiment,2,-0.0161,0.7334,448,False
ISRG,adaptive_sentiment,3,-0.061,0.1978,448,False
ISRG,adaptive_sentiment,5,0.0458,0.334,448,False
ISRG,adaptive_sentiment,7,0.0469,0.322,448,False
ISRG,adaptive_sentiment,10,0.0292,0.538,448,False
ISRG,adaptive_sentiment,21,0.0357,0.4511,448,False
ISRG,roll_3d,1,0.0208,0.8577,77,False
ISRG,roll_3d,2,-0.1121,0.3315,77,False
ISRG,roll_3d,3,-0.3723,0.0009,77,True
ISRG,roll_3d,5,0.1556,0.1766,77,False
ISRG,roll_3d,7,0.0067,0.9537,77,False
ISRG,roll_3d,10,-0.0455,0.6945,77,False
ISRG,roll_3d,21,-0.0849,0.463,77,False
ISRG,roll_5d,1,-0.065,0.4677,127,False
ISRG,roll_5d,2,-0.2277,0.01,127,True
ISRG,roll_5d,3,-0.1695,0.0568,127,False
ISRG,roll_5d,5,0.1252,0.1609,127,False
ISRG,roll_5d,7,-0.0036,0.9677,127,False
ISRG,roll_5d,10,0.0663,0.4589,127,False
ISRG,roll_5d,21,0.0408,0.649,127,False
ISRG,roll_7d,1,-0.1329,0.0787,176,False
ISRG,roll_7d,2,-0.1175,0.1203,176,False
ISRG,roll_7d,3,-0.0771,0.309,176,False
ISRG,roll_7d,5,0.0903,0.2335,176,False
ISRG,roll_7d,7,0.0129,0.8648,176,False
ISRG,roll_7d,10,0.0724,0.3397,176,False
ISRG,roll_7d,21,0.0208,0.784,176,False
ISRG,roll_21d,1,-0.0481,0.2877,490,False
ISRG,roll_21d,2,-0.0248,0.5846,490,False
ISRG,roll_21d,3,-0.063,0.1638,490,False
ISRG,roll_21d,5,0.0532,0.2398,490,False
ISRG,roll_21d,7,0.0275,0.544,490,False
ISRG,roll_21d,10,0.0276,0.5426,490,False
ISRG,roll_21d,21,0.0247,0.585,490,False
ISRG,volume_surge,1,-0.0027,0.8607,4193,False
ISRG,volume_surge,2,0.0201,0.1929,4192,False
ISRG,volume_surge,3,-0.0103,0.5069,4191,False
ISRG,volume_surge,5,-0.0183,0.2355,4186,False
ISRG,volume_surge,7,-0.0047,0.7613,4184,False
ISRG,volume_surge,10,0.011,0.4786,4179,False
ISRG,volume_surge,21,0.0109,0.4811,4164,False
ISTR,adaptive_sentiment,1,0.0032,0.9753,95,False
ISTR,adaptive_sentiment,2,-0.0006,0.9952,95,False
ISTR,adaptive_sentiment,3,0.1442,0.1631,95,False
ISTR,adaptive_sentiment,5,0.1936,0.0602,95,False
ISTR,adaptive_sentiment,7,0.0204,0.8443,95,False
ISTR,adaptive_sentiment,10,-0.0641,0.5368,95,False
ISTR,adaptive_sentiment,21,0.1875,0.0689,95,False
ISTR,roll_21d,1,0.0051,0.9586,105,False
ISTR,roll_21d,2,0.0066,0.9468,105,False
ISTR,roll_21d,3,0.1544,0.1157,105,False
ISTR,roll_21d,5,0.1539,0.1169,105,False
ISTR,roll_21d,7,0.0087,0.9295,105,False
ISTR,roll_21d,10,-0.1092,0.2675,105,False
ISTR,roll_21d,21,0.2409,0.0133,105,True
ISTR,volume_surge,1,-0.0023,0.8826,4193,False
ISTR,volume_surge,2,-0.0006,0.9683,4192,False
ISTR,volume_surge,3,-0.013,0.3991,4191,False
ISTR,volume_surge,5,0.0004,0.9784,4186,False
ISTR,volume_surge,7,-0.0335,0.0304,4184,True
ISTR,volume_surge,10,-0.0014,0.9302,4179,False
ISTR,volume_surge,21,-0.0052,0.7372,4164,False
ITIC,volume_surge,1,0.0121,0.4351,4193,False
ITIC,volume_surge,2,0.0009,0.9557,4192,False
ITIC,volume_surge,3,0.0077,0.6171,4191,False
ITIC,volume_surge,5,0.0138,0.3725,4186,False
ITIC,volume_surge,7,0.0175,0.2566,4184,False
ITIC,volume_surge,10,0.0049,0.7524,4179,False
ITIC,volume_surge,21,-0.0058,0.7086,4164,False
ITRI,adaptive_sentiment,1,-0.2049,0.1264,57,False
ITRI,adaptive_sentiment,2,-0.1482,0.2712,57,False
ITRI,adaptive_sentiment,3,-0.2131,0.1115,57,False
ITRI,adaptive_sentiment,5,-0.1484,0.2707,57,False
ITRI,adaptive_sentiment,7,-0.0352,0.7948,57,False
ITRI,adaptive_sentiment,10,-0.1193,0.3767,57,False
ITRI,adaptive_sentiment,21,0.0555,0.6817,57,False
ITRI,roll_21d,1,-0.2246,0.0768,63,False
ITRI,roll_21d,2,-0.1544,0.2269,63,False
ITRI,roll_21d,3,-0.1891,0.1377,63,False
ITRI,roll_21d,5,-0.1218,0.3418,63,False
ITRI,roll_21d,7,-0.0532,0.6787,63,False
ITRI,roll_21d,10,-0.0654,0.6105,63,False
ITRI,roll_21d,21,0.0382,0.7663,63,False
ITRI,volume_surge,1,-0.0073,0.6386,4193,False
ITRI,volume_surge,2,0.0021,0.8939,4192,False
ITRI,volume_surge,3,-0.0042,0.7844,4191,False
ITRI,volume_surge,5,-0.0017,0.9104,4186,False
ITRI,volume_surge,7,-0.0087,0.5716,4184,False
ITRI,volume_surge,10,0.0202,0.1925,4179,False
ITRI,volume_surge,21,0.0034,0.8251,4164,False
IVDA,volume_surge,1,-0.0118,0.4448,4193,False
IVDA,volume_surge,2,-0.0039,0.7985,4192,False
IVDA,volume_surge,3,-0.0027,0.8627,4191,False
IVDA,volume_surge,5,-0.0,0.9991,4186,False
IVDA,volume_surge,7,-0.0079,0.6074,4184,False
IVDA,volume_surge,10,0.0035,0.8216,4179,False
IVDA,volume_surge,21,0.009,0.5621,4164,False
IVF,adaptive_sentiment,1,0.0359,0.5611,265,False
IVF,adaptive_sentiment,2,-0.0782,0.1109,417,False
IVF,adaptive_sentiment,3,0.0853,0.0818,417,False
IVF,adaptive_sentiment,5,0.0948,0.0529,417,False
IVF,adaptive_sentiment,7,0.2327,0.0,417,True
IVF,adaptive_sentiment,10,0.2841,0.0,417,True
IVF,adaptive_sentiment,21,0.0363,0.4603,417,False
IVF,roll_3d,2,-0.2239,0.0625,70,False
IVF,roll_3d,3,0.0485,0.6899,70,False
IVF,roll_3d,5,0.2319,0.0534,70,False
IVF,roll_3d,7,0.335,0.0046,70,True
IVF,roll_3d,10,0.3428,0.0037,70,True
IVF,roll_3d,21,0.1719,0.1547,70,False
IVF,roll_5d,1,-0.231,0.0462,75,True
IVF,roll_5d,2,-0.1508,0.1078,115,False
IVF,roll_5d,3,0.0633,0.5017,115,False
IVF,roll_5d,5,0.098,0.2973,115,False
IVF,roll_5d,7,0.3487,0.0001,115,True
IVF,roll_5d,10,0.3524,0.0001,115,True
IVF,roll_5d,21,0.1868,0.0456,115,True
IVF,roll_7d,1,-0.1631,0.0998,103,False
IVF,roll_7d,2,-0.1381,0.0826,159,False
IVF,roll_7d,3,0.0135,0.8662,159,False
IVF,roll_7d,5,0.1172,0.1412,159,False
IVF,roll_7d,7,0.3602,0.0,159,True
IVF,roll_7d,10,0.3424,0.0,159,True
IVF,roll_7d,21,0.1267,0.1116,159,False
IVF,roll_21d,1,0.0254,0.666,291,False
IVF,roll_21d,2,-0.0697,0.136,459,False
IVF,roll_21d,3,0.089,0.0567,459,False
IVF,roll_21d,5,0.0553,0.2367,459,False
IVF,roll_21d,7,0.2001,0.0,459,True
IVF,roll_21d,10,0.2826,0.0,459,True
IVF,roll_21d,21,0.0397,0.3966,459,False
IVF,volume_surge,1,-0.0006,0.9767,2061,False
IVF,volume_surge,2,0.0031,0.8431,4192,False
IVF,volume_surge,3,-0.0108,0.485,4191,False
IVF,volume_surge,5,-0.0018,0.9064,4186,False
IVF,volume_surge,7,0.0025,0.8737,4184,False
IVF,volume_surge,10,0.0023,0.8836,4179,False
IVF,volume_surge,21,0.0005,0.9747,4164,False
IXHL,volume_surge,1,-0.0014,0.9561,1576,False
IXHL,volume_surge,2,-0.0062,0.688,4192,False
IXHL,volume_surge,3,-0.0109,0.4798,4191,False
IXHL,volume_surge,5,0.0004,0.9816,4186,False
IXHL,volume_surge,7,-0.0006,0.9701,4184,False
IXHL,volume_surge,10,-0.006,0.6997,4179,False
IXHL,volume_surge,21,-0.0127,0.413,4164,False
IZEA,adaptive_sentiment,1,-0.1559,0.0388,176,True
IZEA,adaptive_sentiment,2,-0.1152,0.1277,176,False
IZEA,adaptive_sentiment,3,-0.0629,0.4066,176,False
IZEA,adaptive_sentiment,5,-0.177,0.0187,176,True
IZEA,adaptive_sentiment,7,-0.0459,0.5452,176,False
IZEA,adaptive_sentiment,10,-0.156,0.0387,176,True
IZEA,adaptive_sentiment,21,0.0808,0.2867,176,False
IZEA,roll_5d,1,-0.1702,0.2373,50,False
IZEA,roll_5d,2,0.1769,0.2192,50,False
IZEA,roll_5d,3,-0.0266,0.8546,50,False
IZEA,roll_5d,5,-0.0321,0.8247,50,False
IZEA,roll_5d,7,0.0403,0.781,50,False
IZEA,roll_5d,10,-0.433,0.0017,50,True
IZEA,roll_5d,21,0.0305,0.8336,50,False
IZEA,roll_7d,1,-0.0133,0.9132,70,False
IZEA,roll_7d,2,0.1216,0.3158,70,False
IZEA,roll_7d,3,-0.0132,0.9136,70,False
IZEA,roll_7d,5,-0.0419,0.7309,70,False
IZEA,roll_7d,7,-0.0578,0.6344,70,False
IZEA,roll_7d,10,-0.3157,0.0078,70,True
IZEA,roll_7d,21,0.2049,0.0888,70,False
IZEA,roll_21d,1,-0.1475,0.0412,192,True
IZEA,roll_21d,2,-0.1155,0.1107,192,False
IZEA,roll_21d,3,-0.0622,0.3917,192,False
IZEA,roll_21d,5,-0.1626,0.0242,192,True
IZEA,roll_21d,7,-0.0682,0.3472,192,False
IZEA,roll_21d,10,-0.1353,0.0614,192,False
IZEA,roll_21d,21,0.0746,0.3035,192,False
IZEA,volume_surge,1,0.0116,0.4533,4193,False
IZEA,volume_surge,2,-0.008,0.6027,4192,False
IZEA,volume_surge,3,0.0307,0.0472,4191,True
IZEA,volume_surge,5,-0.0028,0.8559,4186,False
IZEA,volume_surge,7,-0.008,0.6057,4184,False
IZEA,volume_surge,10,-0.0043,0.7788,4179,False
IZEA,volume_surge,21,0.0353,0.0228,4164,True
JACK,norm_sentiment,1,-0.0108,0.8146,475,False
JACK,norm_sentiment,2,0.0138,0.7635,475,False
JACK,norm_sentiment,3,0.0557,0.2256,475,False
JACK,norm_sentiment,5,0.0549,0.2327,475,False
JACK,norm_sentiment,7,0.0502,0.2749,475,False
JACK,norm_sentiment,10,0.0226,0.6227,475,False
JACK,norm_sentiment,21,-0.0301,0.5133,475,False
JACK,adaptive_sentiment,1,0.0106,0.5391,3390,False
JACK,adaptive_sentiment,2,0.0489,0.0044,3390,True
JACK,adaptive_sentiment,3,0.0404,0.0187,3390,True
JACK,adaptive_sentiment,5,0.0197,0.2515,3390,False
JACK,adaptive_sentiment,7,0.0257,0.1346,3390,False
JACK,adaptive_sentiment,10,0.0208,0.2251,3390,False
JACK,adaptive_sentiment,21,-0.0192,0.2647,3390,False
JACK,roll_3d,1,0.002,0.9474,1123,False
JACK,roll_3d,2,0.0509,0.0882,1123,False
JACK,roll_3d,3,0.0333,0.2655,1123,False
JACK,roll_3d,5,0.0536,0.0724,1123,False
JACK,roll_3d,7,0.0225,0.4514,1123,False
JACK,roll_3d,10,-0.0133,0.6573,1123,False
JACK,roll_3d,21,-0.0169,0.5715,1123,False
JACK,roll_5d,1,0.0087,0.7241,1632,False
JACK,roll_5d,2,0.0667,0.007,1632,True
JACK,roll_5d,3,0.0481,0.0522,1632,False
JACK,roll_5d,5,0.0333,0.1791,1632,False
JACK,roll_5d,7,0.0103,0.6782,1632,False
JACK,roll_5d,10,0.0167,0.4993,1632,False
JACK,roll_5d,21,-0.0047,0.8499,1632,False
JACK,roll_7d,1,0.025,0.2588,2049,False
JACK,roll_7d,2,0.0666,0.0025,2049,True
JACK,roll_7d,3,0.0453,0.0404,2049,True
JACK,roll_7d,5,0.0208,0.3458,2049,False
JACK,roll_7d,7,0.0047,0.83,2049,False
JACK,roll_7d,10,0.033,0.1353,2049,False
JACK,roll_7d,21,-0.0037,0.8678,2049,False
JACK,roll_21d,1,0.0217,0.1947,3567,False
JACK,roll_21d,2,0.0438,0.0089,3567,True
JACK,roll_21d,3,0.0422,0.0116,3567,True
JACK,roll_21d,5,0.0252,0.1317,3567,False
JACK,roll_21d,7,0.0152,0.3637,3567,False
JACK,roll_21d,10,0.0221,0.1863,3567,False
JACK,roll_21d,21,-0.0213,0.203,3567,False
JACK,sent_momentum,1,0.0007,0.9899,364,False
JACK,sent_momentum,2,-0.0012,0.9821,364,False
JACK,sent_momentum,3,-0.0109,0.836,364,False
JACK,sent_momentum,5,0.0302,0.5659,364,False
JACK,sent_momentum,7,0.0094,0.8576,364,False
JACK,sent_momentum,10,-0.044,0.4021,364,False
